player_id,season,xera,for_season
407845,2018,4.07,2019
622694,2018,4.83,2019
643256,2018,2.54,2019
502085,2018,3.25,2019
489265,2018,3.27,2019
543521,2018,3.13,2019
593423,2018,5.16,2019
621261,2018,4.89,2019
517008,2018,3.65,2019
607188,2018,5.48,2019
605200,2018,4.57,2019
621242,2018,1.92,2019
593144,2018,2.66,2019
572888,2018,4.04,2019
606424,2018,6.48,2019
453284,2018,4.54,2019
493200,2018,2.81,2019
473879,2018,3.42,2019
502748,2018,3.35,2019
656547,2018,3.55,2019
476454,2018,2.34,2019
608716,2018,3.4,2019
543359,2018,4.7,2019
571670,2018,2.7,2019
650828,2018,4.01,2019
488984,2018,3.98,2019
592135,2018,4.83,2019
462382,2018,3.98,2019
518397,2018,3.35,2019
594027,2018,4.51,2019
641729,2018,3.23,2019
592145,2018,4.12,2019
598264,2018,3.04,2019
607237,2018,3.65,2019
592773,2018,3.18,2019
621237,2018,2.79,2019
445213,2018,4.96,2019
572193,2018,3.79,2019
641941,2018,3.52,2019
673633,2018,4.12,2019
606625,2018,2.66,2019
501625,2018,3.68,2019
451584,2018,2.54,2019
453265,2018,3.06,2019
573124,2018,2.68,2019
621345,2018,3.45,2019
592390,2018,3.3,2019
641438,2018,4.27,2019
543766,2018,5.4,2019
595465,2018,3.6,2019
605195,2018,3.2,2019
465657,2018,2.9,2019
456696,2018,3.25,2019
623149,2018,3.84,2019
444468,2018,3.27,2019
489446,2018,2.7,2019
543483,2018,5.7,2019
518715,2018,4.63,2019
518886,2018,2.92,2019
519096,2018,4.27,2019
622864,2018,4.63,2019
594840,2018,3.35,2019
641154,2018,4.04,2019
644364,2018,3.58,2019
502032,2018,3.37,2019
543935,2018,3.95,2019
607457,2018,3.65,2019
621381,2018,3.42,2019
407822,2018,4.48,2019
518617,2018,3.95,2019
592665,2018,4.96,2019
570663,2018,4.24,2019
543734,2018,4.01,2019
642558,2018,6.12,2019
435043,2018,3.04,2019
656945,2018,4.01,2019
