game_date,home_key,away_key,legacy_home_prob,power_home_prob,sport_home_prob,meta_stacked_home_prob,legacy_margin,power_margin,sport_margin,sport_minus_market,expected_home_goals,expected_away_goals,sport_xg_diff,overtime_probability,market_devig_home_prob,market_spread,market_home_ml,market_away_ml,home_margin,home_win,home_cover
2020-11-23,lv,kc,22.58,22.58,48.55,32.968,6.0324,6.0324,0.4,24.0519120458891,,,,,24.498087954110897,-7.5,296.0,-351.0,-4.0,0,0.0
2020-11-24,tb,lar,73.09,73.09,59.07,67.482,-5.0798000000000005,-5.0798000000000005,-2.6,,,,,,,,,,-3.0,0,
2020-11-26,det,hou,51.23,41.12,62.12,51.542,-0.27059999999999934,1.9536000000000007,-3.5,21.349354864497563,,,,,40.770645135502434,-3.0,139.0,-155.0,-16.0,0,0.0
2020-11-26,dal,wsh,46.98,34.29,53.24,44.408,0.6644000000000007,3.4562000000000017,-0.9,-2.8101215634935457,,,,,56.05012156349355,2.5,-135.0,122.0,-25.0,0,0.0
2020-11-29,ne,ari,43.24,29.59,49.95,40.464000000000006,1.4871999999999996,4.490199999999999,0.0,2.1297153024910997,,,,,47.8202846975089,-1.0,104.0,-115.0,3.0,1,1.0
2020-11-29,atl,lv,43.01,22.39,55.43,39.730000000000004,1.5378000000000005,6.0742,-1.5,18.53538349615465,,,,,36.89461650384535,-3.5,164.0,-184.0,37.0,1,1.0
2020-11-29,buf,lac,56.43,57.82,59.93,58.386,-1.4145999999999999,-1.7204000000000002,-2.8,-6.395633271132262,,,,,66.32563327113226,4.5,-214.0,189.0,10.0,1,1.0
2020-11-29,min,car,49.86,41.03,55.59,48.620000000000005,0.030800000000000126,1.9733999999999998,-1.6,-2.164978877489432,,,,,57.754978877489435,3.0,-145.0,131.0,1.0,1,1.0
2020-11-29,cin,nyg,42.86,42.86,58.66,49.18,1.5708000000000002,1.5708000000000002,-2.4,28.91285076846802,,,,,29.747149231531978,-6.5,227.0,-260.0,-2.0,0,0.0
2020-11-29,jax,cle,40.94,26.58,48.11,38.064,1.9932000000000005,5.1524,0.5,22.826875611688486,,,,,25.283124388311514,-7.5,284.0,-334.0,-2.0,0,0.0
2020-11-29,ind,ten,52.39,60.6,56.4,57.278000000000006,-0.5258000000000002,-2.3320000000000003,-1.8,-1.700795575986831,,,,,58.10079557598683,3.0,-147.0,133.0,-19.0,0,0.0
2020-11-29,nyj,mia,30.150000000000006,3.45,44.13,25.062,4.366999999999999,10.241,1.6,19.620196078431373,,,,,24.50980392156863,-7.5,296.0,-350.0,-17.0,0,0.0
2020-11-29,den,no,37.61,8.46,53.51,32.31,2.7258,9.138799999999998,-1.0,43.86326990885503,,,,,9.646730091144967,-17.0,906.0,-1350.0,-28.0,0,0.0
2020-11-29,lar,sf,55.89,66.14,58.97,61.22200000000001,-1.2958,-3.5508,-2.5,,,,,,,,,,-3.0,0,
2020-11-29,tb,kc,44.33,44.77,56.37,49.322,1.2474000000000003,1.1505999999999994,-1.8,17.21434892689964,,,,,39.15565107310036,-3.5,149.0,-166.0,-3.0,0,0.0
2020-11-30,gb,chi,56.29,71.93,61.34,64.566,-1.3838,-4.824600000000001,-3.2,-13.961531748053474,,,,,75.30153174805348,7.5,-346.0,293.0,16.0,1,1.0
2020-12-01,phi,sea,20.04,20.04,48.76,31.528000000000002,6.5912000000000015,6.5912000000000015,0.3,19.93267107555227,,,,,28.827328924447727,-6.5,237.0,-274.0,-6.0,0,0.0
2020-12-02,pit,bal,56.27,56.32,64.75,59.682,-1.3794000000000006,-1.3904,-4.2,-16.47082847141189,,,,,81.22082847141189,10.5,-518.0,416.0,5.0,1,1.0
2020-12-06,atl,no,40.03,16.7,47.57,33.714,2.1933999999999996,7.326,0.7,4.616357851961432,,,,,42.95364214803857,-2.5,127.0,-141.0,-5.0,0,0.0
2020-12-06,chi,det,52.05,72.65,59.44,63.246,-0.4509999999999994,-4.983000000000001,-2.7,-0.7400289877183752,,,,,60.18002898771837,3.0,-161.0,145.0,-4.0,0,0.0
2020-12-06,mia,cin,65.17,85.92,67.4,74.36200000000001,-3.3374000000000006,-7.9024,-5.1,-13.103221422044214,,,,,80.50322142204422,10.5,-491.0,397.0,12.0,1,1.0
2020-12-06,ten,cle,51.66,78.39,59.87,65.636,-0.36519999999999925,-6.2458,-2.8,-5.0832710280373945,,,,,64.95327102803739,4.0,-200.0,178.0,-6.0,0,0.0
