game_date,home_key,away_key,legacy_home_prob,power_home_prob,sport_home_prob,meta_stacked_home_prob,legacy_margin,power_margin,sport_margin,sport_minus_market,expected_home_goals,expected_away_goals,sport_xg_diff,overtime_probability,market_devig_home_prob,market_spread,market_home_ml,market_away_ml,home_margin,home_win,home_cover
2024-02-24,unc,ecu,40.05,40.05,40.05,40.05,1.3930000000000005,1.3930000000000005,1.3930000000000005,,,,,,,,,,-3.0,0,
2024-02-24,sc,bel,65.32,65.32,65.32,65.32,-2.144799999999999,-2.144799999999999,-2.144799999999999,,,,,,,,,,-9.0,0,
2024-02-24,ccu,ball,94.18,94.18,94.18,94.18,-6.185200000000002,-6.185200000000002,-6.185200000000002,,,,,,,,,,10.0,1,
2024-02-24,ucd,byu,12.96,12.96,12.96,12.96,5.185599999999999,5.185599999999999,5.185599999999999,,,,,,,,,,4.0,1,
2024-02-24,ou,wrst,99.92,99.92,99.92,99.92,-6.988800000000001,-6.988800000000001,-6.988800000000001,,,,,,,,,,5.0,1,
2024-02-24,vt,uri,98.4,98.4,98.4,98.4,-6.776000000000002,-6.776000000000002,-6.776000000000002,,,,,,,,,,5.0,1,
2024-02-24,fiu,nd,18.24,18.24,18.24,18.24,4.4464000000000015,4.4464000000000015,4.4464000000000015,,,,,,,,,,2.0,1,
2024-02-24,gt,cor,41.58,41.58,41.58,41.58,1.1788000000000003,1.1788000000000003,1.1788000000000003,,,,,,,,,,10.0,1,
2024-02-24,fsu,wcu,61.05,61.05,61.05,61.05,-1.5469999999999997,-1.5469999999999997,-1.5469999999999997,,,,,,,,,,4.0,1,
2024-02-24,uga,nku,93.68,93.68,93.68,93.68,-6.1152000000000015,-6.1152000000000015,-6.1152000000000015,,,,,,,,,,1.0,1,
2024-02-24,tex,cp,69.46,69.46,69.46,69.46,-2.7243999999999993,-2.7243999999999993,-2.7243999999999993,,,,,,,,,,6.0,1,
2024-02-24,van,gonz,82.79,82.79,82.79,82.79,-4.590600000000001,-4.590600000000001,-4.590600000000001,,,,,,,,,,1.0,1,
2024-02-24,ta&m,wag,96.26,96.26,96.26,96.26,-6.476400000000002,-6.476400000000002,-6.476400000000002,,,,,,,,,,2.0,1,
2024-02-24,duke,nu,81.07,81.07,81.07,81.07,-4.349799999999999,-4.349799999999999,-4.349799999999999,,,,,,,,,,6.0,1,
2024-02-24,ala,val,76.25,76.25,76.25,76.25,-3.6750000000000003,-3.6750000000000003,-3.6750000000000003,,,,,,,,,,10.0,1,
2024-02-24,ttu,txso,99.99,99.99,99.99,99.99,-6.9986,-6.9986,-6.9986,,,,,,,,,,16.0,1,
2024-02-24,bay,iu,20.22,20.22,20.22,20.22,4.169200000000001,4.169200000000001,4.169200000000001,,,,,,,,,,-5.0,0,
2024-02-24,ore,laf,98.93,98.93,98.93,98.93,-6.850200000000002,-6.850200000000002,-6.850200000000002,,,,,,,,,,11.0,1,
2024-02-24,odu,rutg,36.37,36.37,36.37,36.37,1.9082000000000006,1.9082000000000006,1.9082000000000006,,,,,,,,,,-1.0,0,
2024-02-24,asu,osu,75.01,75.01,75.01,75.01,-3.501400000000001,-3.501400000000001,-3.501400000000001,,,,,,,,,,-9.0,0,
2024-02-24,md,pitt,35.5,35.5,35.5,35.5,2.0300000000000002,2.0300000000000002,2.0300000000000002,,,,,,,,,,6.0,1,
2024-02-24,msst,gaso,54.43,54.43,54.43,54.43,-0.6202,-0.6202,-0.6202,,,,,,,,,,-7.0,0,
2024-02-24,uta,bc,39.82,39.82,39.82,39.82,1.4252,1.4252,1.4252,,,,,,,,,,-3.0,0,
2024-02-24,msu,mrsh,2.93,2.93,2.93,2.93,6.589799999999999,6.589799999999999,6.589799999999999,,,,,,,,,,4.0,1,
2024-02-24,wake,day,91.37,91.37,91.37,91.37,-5.791800000000001,-5.791800000000001,-5.791800000000001,,,,,,,,,,6.0,1,
