nhl_game_id,season,team,is_home,xgf,xga,shots_for,shots_against,gf,ga
2022020997,2022,COL,0,2.9344,2.4301,44,41,3,7
2022020997,2022,DAL,1,2.4301,2.9344,41,44,7,3
2022020998,2022,CHI,1,2.7111,4.0374,39,36,1,3
2022020998,2022,NSH,0,4.0374,2.7111,36,39,3,1
2022020999,2022,CGY,1,2.7557,3.2988,43,48,0,3
2022020999,2022,MIN,0,3.2988,2.7557,48,43,3,0
2022021000,2022,LAK,1,4.6653,1.9362,48,32,4,2
2022021000,2022,STL,0,1.9362,4.6653,32,48,2,4
2022021001,2022,CAR,1,4.4938,1.0568,47,27,6,0
2022021001,2022,TBL,0,1.0568,4.4938,27,47,0,6
2022021002,2022,DET,0,1.7444,4.1775,36,53,1,3
2022021002,2022,PHI,1,4.1775,1.7444,53,36,3,1
2022021003,2022,MTL,0,2.1786,2.9024,38,45,3,4
2022021003,2022,VGK,1,2.9024,2.1786,45,38,4,3
2022021004,2022,ARI,1,3.3255,3.7752,38,44,4,5
2022021004,2022,NJD,0,3.7752,3.3255,44,38,5,4
2022021005,2022,COL,1,2.7161,1.8563,36,47,2,3
2022021005,2022,SEA,0,1.8563,2.7161,47,36,3,2
2022021006,2022,BUF,1,3.5143,3.2642,54,51,2,3
2022021006,2022,EDM,0,3.2642,3.5143,51,54,3,2
2022021007,2022,SJS,0,2.4649,4.3708,43,53,3,2
2022021007,2022,WPG,1,4.3708,2.4649,53,43,2,3
2022021008,2022,CGY,0,2.0272,3.3286,50,47,5,4
2022021008,2022,DAL,1,3.3286,2.0272,47,50,4,5
2022021009,2022,CHI,1,3.0032,2.2057,31,52,5,0
2022021009,2022,OTT,0,2.2057,3.0032,52,31,0,5
2022021010,2022,NSH,0,3.3923,2.6192,43,39,3,3
2022021010,2022,VAN,1,2.6192,3.3923,39,43,3,3
2022021011,2022,LAK,1,5.4908,2.1285,55,33,4,2
2022021011,2022,WSH,0,2.1285,5.4908,33,55,2,4
2022021012,2022,CAR,0,4.243,2.9661,61,36,3,3
2022021012,2022,MTL,1,2.9661,4.243,36,61,3,3
2022021013,2022,CBJ,0,2.8079,5.6986,38,70,4,5
2022021013,2022,PIT,1,5.6986,2.8079,70,38,5,4
2022021014,2022,PHI,0,2.0134,2.8661,45,49,2,5
2022021014,2022,TBL,1,2.8661,2.0134,49,45,5,2
2022021015,2022,NJD,1,4.4031,2.712,48,36,3,4
2022021015,2022,TOR,0,2.712,4.4031,36,48,4,3
2022021016,2022,FLA,1,3.8924,3.6444,52,41,2,1
2022021016,2022,VGK,0,3.6444,3.8924,41,52,1,2
2022021017,2022,BUF,0,1.4493,4.7271,28,51,2,3
2022021017,2022,NYI,1,4.7271,1.4493,51,28,3,2
2022021018,2022,CGY,0,1.8331,4.0979,35,56,0,0
2022021018,2022,MIN,1,4.0979,1.8331,56,35,0,0
2022021019,2022,COL,1,3.4267,0.7816,54,19,6,0
2022021019,2022,SJS,0,0.7816,3.4267,19,54,0,6
2022021020,2022,ARI,1,2.4421,3.853,34,53,6,2
2022021020,2022,STL,0,3.853,2.4421,53,34,2,6
2022021021,2022,ANA,0,2.0615,3.6984,30,42,2,5
2022021021,2022,SEA,1,3.6984,2.0615,42,30,5,2
2022021022,2022,CHI,0,1.8586,4.1629,25,53,3,4
2022021022,2022,DET,1,4.1629,1.8586,53,25,4,3
2022021023,2022,MIN,0,2.9418,4.5679,33,58,4,2
2022021023,2022,WPG,1,4.5679,2.9418,58,33,2,4
2022021024,2022,ANA,0,1.2153,2.5116,32,51,2,3
2022021024,2022,VAN,1,2.5116,1.2153,51,32,3,2
2022021025,2022,BUF,1,1.7676,4.2948,39,58,4,10
2022021025,2022,DAL,0,4.2948,1.7676,58,39,10,4
2022021026,2022,BOS,1,2.5689,2.9716,37,31,2,3
2022021026,2022,EDM,0,2.9716,2.5689,31,37,3,2
2022021027,2022,NYI,0,3.787,3.2748,42,50,4,3
2022021027,2022,PIT,1,3.2748,3.787,50,42,3,4
2022021028,2022,MTL,1,3.0727,2.8186,33,44,3,3
2022021028,2022,NYR,0,2.8186,3.0727,44,33,3,3
2022021029,2022,NJD,0,3.9335,1.5288,52,30,2,2
2022021029,2022,WSH,1,1.5288,3.9335,30,52,2,2
2022021030,2022,CAR,1,2.9092,1.4877,46,26,1,0
2022021030,2022,PHI,0,1.4877,2.9092,26,46,0,1
2022021031,2022,TBL,1,4.5789,3.2364,55,28,3,4
2022021031,2022,VGK,0,3.2364,4.5789,28,55,4,3
2022021032,2022,SJS,0,2.7246,2.8653,45,37,2,4
2022021032,2022,STL,1,2.8653,2.7246,37,45,4,2
2022021033,2022,COL,1,2.6109,3.3768,44,36,2,5
2022021033,2022,LAK,0,3.3768,2.6109,36,44,5,2
2022021034,2022,ARI,1,5.0764,5.3056,57,60,4,1
2022021034,2022,NSH,0,5.3056,5.0764,60,57,1,4
2022021035,2022,OTT,0,3.1689,3.7668,48,47,5,4
2022021035,2022,SEA,1,3.7668,3.1689,47,48,4,5
2022021036,2022,CHI,0,3.4221,2.9125,40,53,3,4
2022021036,2022,FLA,1,2.9125,3.4221,53,40,4,3
2022021037,2022,ANA,0,2.6948,3.9536,24,51,3,1
2022021037,2022,CGY,1,3.9536,2.6948,51,24,1,3
2022021038,2022,BOS,1,3.9257,3.3816,49,41,3,2
2022021038,2022,DET,0,3.3816,3.9257,41,49,2,3
2022021039,2022,PHI,0,1.329,3.2818,43,41,1,5
2022021039,2022,PIT,1,3.2818,1.329,41,43,5,1
2022021040,2022,BUF,1,2.623,2.2067,43,38,1,2
2022021040,2022,NYR,0,2.2067,2.623,38,43,2,1
2022021041,2022,ARI,0,2.5883,3.4816,26,68,2,3
2022021041,2022,COL,1,3.4816,2.5883,68,26,3,2
2022021042,2022,CHI,0,2.0287,4.2649,36,51,1,3
2022021042,2022,TBL,1,4.2649,2.0287,51,36,3,1
2022021043,2022,EDM,0,2.8221,3.9565,40,51,4,7
2022021043,2022,TOR,1,3.9565,2.8221,51,40,7,4
2022021044,2022,MTL,1,2.9717,3.5842,32,48,1,3
2022021044,2022,NJD,0,3.5842,2.9717,48,32,3,1
2022021045,2022,CBJ,1,5.0419,3.0489,58,34,2,5
2022021045,2022,STL,0,3.0489,5.0419,34,58,5,2
2022021046,2022,CAR,1,2.9616,3.2344,53,30,0,4
2022021046,2022,VGK,0,3.2344,2.9616,30,53,4,0
2022021047,2022,FLA,1,5.214,4.0853,61,34,4,5
2022021047,2022,WPG,0,4.0853,5.214,34,61,5,4
2022021048,2022,NYI,1,2.7274,2.2643,39,35,1,5
2022021048,2022,WSH,0,2.2643,2.7274,35,39,5,1
2022021049,2022,DAL,0,2.7576,2.1779,36,44,4,3
2022021049,2022,SEA,1,2.1779,2.7576,44,36,3,4
2022021050,2022,OTT,0,2.2546,4.8429,34,46,2,5
2022021050,2022,VAN,1,4.8429,2.2546,46,34,5,2
2022021051,2022,MIN,0,3.2386,4.3416,44,49,5,2
2022021051,2022,SJS,1,4.3416,3.2386,49,44,2,5
2022021052,2022,LAK,1,2.449,3.3063,48,48,1,1
2022021052,2022,NSH,0,3.3063,2.449,48,48,1,1
2022021053,2022,BOS,0,3.2642,3.6147,47,37,3,5
2022021053,2022,DET,1,3.6147,3.2642,37,47,5,3
2022021054,2022,NYR,0,2.7347,3.6656,41,45,2,3
2022021054,2022,PIT,1,3.6656,2.7347,45,41,3,2
2022021055,2022,CAR,0,2.3147,3.4429,54,35,0,3
2022021055,2022,NJD,1,3.4429,2.3147,35,54,3,0
2022021056,2022,STL,1,3.0745,2.3961,46,40,3,5
2022021056,2022,VGK,0,2.3961,3.0745,40,46,5,3
2022021057,2022,TBL,1,3.3958,2.6305,52,32,2,3
2022021057,2022,WPG,0,2.6305,3.3958,32,52,3,2
2022021058,2022,ARI,1,2.2512,2.611,32,41,5,4
2022021058,2022,MIN,0,2.611,2.2512,41,32,4,5
2022021059,2022,CGY,1,5.3701,1.5991,60,37,5,1
2022021059,2022,OTT,0,1.5991,5.3701,37,60,1,5
2022021060,2022,ANA,1,3.0004,2.8013,46,47,4,5
2022021060,2022,NSH,0,2.8013,3.0004,47,46,5,4
2022021061,2022,BUF,0,3.5297,1.8509,40,39,4,3
2022021061,2022,TOR,1,1.8509,3.5297,39,40,3,4
2022021062,2022,COL,0,4.9885,2.1057,41,30,8,4
2022021062,2022,MTL,1,2.1057,4.9885,30,41,4,8
2022021063,2022,DAL,0,3.716,2.4128,41,41,5,2
2022021063,2022,SEA,1,2.4128,3.716,41,41,2,5
2022021064,2022,MTL,0,2.3894,5.4784,30,62,6,4
2022021064,2022,PIT,1,5.4784,2.3894,62,30,4,6
2022021065,2022,NJD,1,2.4362,1.8332,40,39,1,4
2022021065,2022,TBL,0,1.8332,2.4362,39,40,4,1
2022021066,2022,PHI,1,4.8201,4.6828,50,40,3,5
2022021066,2022,VGK,0,4.6828,4.8201,40,50,5,3
2022021067,2022,NYR,1,3.5738,2.8773,48,42,5,3
2022021067,2022,WSH,0,2.8773,3.5738,42,48,3,5
2022021068,2022,CAR,1,2.8376,1.5164,39,29,5,3
2022021068,2022,WPG,0,1.5164,2.8376,29,39,3,5
2022021069,2022,DET,0,3.6846,1.7783,46,22,1,2
2022021069,2022,NSH,1,1.7783,3.6846,22,46,2,1
2022021070,2022,BOS,0,3.2259,4.0209,53,35,3,6
2022021070,2022,CHI,1,4.0209,3.2259,35,53,6,3
2022021071,2022,EDM,1,4.051,1.9723,44,38,6,3
2022021071,2022,OTT,0,1.9723,4.051,38,44,3,6
2022021072,2022,ARI,1,2.6535,2.4339,38,58,4,3
2022021072,2022,CGY,0,2.4339,2.6535,58,38,3,4
2022021073,2022,DAL,0,1.8769,2.5021,47,27,2,5
2022021073,2022,VAN,1,2.5021,1.8769,27,47,5,2
2022021074,2022,CBJ,0,4.7416,3.6601,62,49,6,5
2022021074,2022,SJS,1,3.6601,4.7416,49,62,5,6
2022021075,2022,LAK,1,5.4174,3.1214,56,37,5,2
2022021075,2022,NYI,0,3.1214,5.4174,37,56,2,5
2022021076,2022,BUF,0,2.6066,3.5432,44,50,4,4
2022021076,2022,WSH,1,3.5432,2.6066,50,44,4,4
2022021077,2022,COL,0,2.8445,1.8473,44,27,1,1
2022021077,2022,TOR,1,1.8473,2.8445,27,44,1,1
2022021078,2022,MIN,0,4.3375,2.3215,44,46,8,5
2022021078,2022,STL,1,2.3215,4.3375,46,44,5,8
2022021079,2022,ANA,1,1.0766,2.0736,30,41,3,6
2022021079,2022,NYI,0,2.0736,1.0766,41,30,6,3
2022021080,2022,COL,0,3.9084,5.4158,43,48,5,4
2022021080,2022,OTT,1,5.4158,3.9084,48,43,4,5
2022021081,2022,FLA,1,4.2829,2.7756,56,40,9,5
2022021081,2022,MTL,0,2.7756,4.2829,40,56,5,9
2022021082,2022,NYR,1,3.6137,2.706,46,46,4,2
2022021082,2022,PIT,0,2.706,3.6137,46,46,2,4
2022021083,2022,NJD,1,5.0896,2.8527,53,36,3,3
2022021083,2022,TBL,0,2.8527,5.0896,36,53,3,3
2022021084,2022,BOS,0,3.1519,3.2421,39,47,3,0
2022021084,2022,WPG,1,3.2421,3.1519,47,39,0,3
2022021085,2022,CHI,0,4.4426,3.3885,36,50,2,1
2022021085,2022,NSH,1,3.3885,4.4426,50,36,1,2
2022021086,2022,DAL,0,2.5419,4.8121,35,45,1,4
2022021086,2022,EDM,1,4.8121,2.5419,45,35,4,1
2022021087,2022,CGY,0,3.8383,2.0752,44,26,7,2
2022021087,2022,VGK,1,2.0752,3.8383,26,44,2,7
2022021088,2022,ARI,1,2.2016,3.103,42,55,3,2
2022021088,2022,VAN,0,3.103,2.2016,55,42,2,3
2022021089,2022,CBJ,0,1.303,3.2543,41,45,1,4
2022021089,2022,LAK,1,3.2543,1.303,45,41,4,1
2022021090,2022,SEA,0,2.5726,2.9586,54,40,2,0
2022021090,2022,SJS,1,2.9586,2.5726,40,54,0,2
2022021091,2022,BUF,0,3.0473,2.4654,52,31,2,5
2022021091,2022,PHI,1,2.4654,3.0473,31,52,5,2
2022021092,2022,CAR,0,3.2934,2.2126,57,31,2,5
2022021092,2022,TOR,1,2.2126,3.2934,31,57,5,2
2022021093,2022,STL,0,1.3624,2.7969,29,46,5,2
2022021093,2022,WSH,1,2.7969,1.3624,46,29,2,5
2022021094,2022,ANA,1,4.9377,3.8392,53,58,7,4
2022021094,2022,CBJ,0,3.8392,4.9377,58,53,4,7
2022021095,2022,COL,0,2.2722,2.477,35,43,5,1
2022021095,2022,DET,1,2.477,2.2722,43,35,1,5
2022021096,2022,BOS,0,3.631,3.2559,50,45,5,2
2022021096,2022,MIN,1,3.2559,3.631,45,50,2,5
2022021097,2022,NSH,1,1.3441,2.6827,28,50,2,3
2022021097,2022,WPG,0,2.6827,1.3441,50,28,3,2
2022021098,2022,EDM,0,3.5984,3.6172,34,51,6,4
2022021098,2022,SEA,1,3.6172,3.5984,51,34,4,6
2022021099,2022,CAR,0,3.9456,3.7362,50,41,5,4
2022021099,2022,PHI,1,3.7362,3.9456,41,50,4,5
2022021100,2022,FLA,1,4.3056,1.8041,51,45,4,2
2022021100,2022,NJD,0,1.8041,4.3056,45,51,2,4
2022021101,2022,MTL,0,2.2299,4.1743,30,56,3,5
2022021101,2022,TBL,1,4.1743,2.2299,56,30,5,3
2022021102,2022,OTT,1,5.9671,3.4446,73,35,4,4
2022021102,2022,TOR,0,3.4446,5.9671,35,73,4,4
2022021103,2022,NYR,1,2.2703,2.5372,31,47,6,0
2022021103,2022,PIT,0,2.5372,2.2703,47,31,0,6
2022021104,2022,CGY,1,4.2549,2.8003,51,37,5,6
2022021104,2022,DAL,0,2.8003,4.2549,37,51,6,5
2022021105,2022,LAK,1,3.3594,2.1721,55,30,2,2
2022021105,2022,VAN,0,2.1721,3.3594,30,55,2,2
2022021106,2022,ARI,1,2.9988,1.8185,30,49,4,2
2022021106,2022,CHI,0,1.8185,2.9988,49,30,2,4
2022021107,2022,NYI,0,3.8848,1.8778,47,37,4,1
2022021107,2022,SJS,1,1.8778,3.8848,37,47,1,4
2022021108,2022,BOS,0,2.8345,3.7667,35,44,7,0
2022021108,2022,BUF,1,3.7667,2.8345,44,35,0,7
2022021109,2022,MIN,1,4.2383,3.3608,51,42,5,3
2022021109,2022,WSH,0,3.3608,4.2383,42,51,3,5
2022021110,2022,CBJ,0,3.9285,3.9753,44,46,2,7
2022021110,2022,VGK,1,3.9753,3.9285,46,44,7,2
2022021111,2022,NSH,0,2.1486,3.3258,28,43,0,7
2022021111,2022,NYR,1,3.3258,2.1486,43,28,7,0
2022021112,2022,NJD,0,3.9618,2.2373,50,42,5,2
2022021112,2022,TBL,1,2.2373,3.9618,42,50,2,5
2022021113,2022,STL,1,1.8998,3.3027,26,50,3,0
2022021113,2022,WPG,0,3.3027,1.8998,50,26,0,3
2022021114,2022,ANA,1,2.0409,4.0783,28,53,1,2
2022021114,2022,VAN,0,4.0783,2.0409,53,28,2,1
2022021115,2022,OTT,0,2.9545,4.0488,35,63,2,1
2022021115,2022,PIT,1,4.0488,2.9545,63,35,1,2
2022021116,2022,DET,1,2.8121,2.3845,36,42,2,5
2022021116,2022,FLA,0,2.3845,2.8121,42,36,5,2
2022021117,2022,CHI,0,2.0791,2.9256,38,44,0,5
2022021117,2022,COL,1,2.9256,2.0791,44,38,5,0
2022021118,2022,EDM,1,6.6161,3.043,68,36,5,4
2022021118,2022,SJS,0,3.043,6.6161,36,68,4,5
2022021119,2022,CGY,0,2.3465,3.5542,32,43,2,8
2022021119,2022,LAK,1,3.5542,2.3465,43,32,8,2
2022021120,2022,CAR,0,2.3346,2.2077,50,39,3,2
2022021120,2022,NYR,1,2.2077,2.3346,39,50,2,3
2022021121,2022,CBJ,0,3.5324,3.0341,46,55,7,6
2022021121,2022,WSH,1,3.0341,3.5324,55,46,6,7
2022021122,2022,FLA,0,4.9201,4.2531,62,32,3,6
2022021122,2022,PHI,1,4.2531,4.9201,32,62,6,3
2022021123,2022,MIN,0,3.183,3.9962,50,60,2,1
2022021123,2022,NJD,1,3.9962,3.183,60,50,1,2
2022021124,2022,BUF,1,4.4642,2.8651,48,40,3,7
2022021124,2022,NSH,0,2.8651,4.4642,40,48,7,3
2022021125,2022,BOS,1,4.1153,2.5241,46,53,2,1
2022021125,2022,OTT,0,2.5241,4.1153,53,46,1,2
2022021126,2022,MTL,1,2.3668,2.997,33,41,3,2
2022021126,2022,TBL,0,2.997,2.3668,41,33,2,3
2022021127,2022,NYI,1,2.8376,3.2595,35,42,7,2
2022021127,2022,TOR,0,3.2595,2.8376,42,35,2,7
2022021128,2022,ARI,0,1.9237,3.6772,37,42,1,2
2022021128,2022,WPG,1,3.6772,1.9237,42,37,2,1
2022021129,2022,DET,0,2.8123,2.1483,44,32,2,2
2022021129,2022,STL,1,2.1483,2.8123,32,44,2,2
2022021130,2022,DAL,1,3.2846,2.6733,43,45,4,5
2022021130,2022,SEA,0,2.6733,3.2846,45,43,5,4
2022021131,2022,ANA,1,2.3898,4.0611,34,57,1,5
2022021131,2022,CGY,0,4.0611,2.3898,57,34,5,1
2022021132,2022,VAN,1,3.299,2.7529,43,38,2,4
2022021132,2022,VGK,0,2.7529,3.299,38,43,4,2
2022021133,2022,COL,1,3.1536,6.4763,44,60,2,5
2022021133,2022,PIT,0,6.4763,3.1536,60,44,5,2
2022021134,2022,ARI,0,2.349,4.6229,22,45,3,4
2022021134,2022,EDM,1,4.6229,2.349,45,22,4,3
2022021135,2022,CHI,0,1.3884,3.3381,43,42,1,6
2022021135,2022,WSH,1,3.3381,1.3884,42,43,6,1
2022021136,2022,MIN,0,2.48,3.0546,41,46,4,4
2022021136,2022,PHI,1,3.0546,2.48,46,41,4,4
2022021137,2022,BOS,1,2.6339,3.5002,30,53,4,2
2022021137,2022,MTL,0,3.5002,2.6339,53,30,2,4
2022021138,2022,CAR,1,2.6344,1.8723,45,25,1,2
2022021138,2022,NYR,0,1.8723,2.6344,25,45,2,1
2022021139,2022,OTT,1,4.5379,2.7124,50,39,7,2
2022021139,2022,TBL,0,2.7124,4.5379,39,50,2,7
2022021140,2022,FLA,1,2.4245,4.0217,46,43,2,6
2022021140,2022,TOR,0,4.0217,2.4245,43,46,6,2
2022021141,2022,DET,1,2.2466,1.5371,38,28,3,4
2022021141,2022,STL,0,1.5371,2.2466,28,38,4,3
2022021142,2022,NSH,1,2.5758,2.6094,44,44,1,1
2022021142,2022,SEA,0,2.6094,2.5758,44,44,1,1
2022021143,2022,DAL,1,3.426,3.3995,42,61,3,2
2022021143,2022,PIT,0,3.3995,3.426,61,42,2,3
2022021144,2022,CGY,1,3.5957,3.6311,54,45,2,3
2022021144,2022,VGK,0,3.6311,3.5957,45,54,3,2
2022021145,2022,SJS,0,1.401,2.4814,32,31,2,7
2022021145,2022,VAN,1,2.4814,1.401,31,32,7,2
2022021146,2022,ANA,1,1.8144,4.327,35,53,2,3
2022021146,2022,WPG,0,4.327,1.8144,53,35,3,2
2022021147,2022,CBJ,1,3.3021,4.705,43,59,5,4
2022021147,2022,NYI,0,4.705,3.3021,59,43,4,5
2022021148,2022,BUF,1,2.6187,3.2271,37,47,5,4
2022021148,2022,NJD,0,3.2271,2.6187,47,37,4,5
2022021149,2022,ARI,0,1.1168,4.3997,28,47,1,3
2022021149,2022,COL,1,4.3997,1.1168,47,28,3,1
2022021150,2022,DET,0,3.1869,3.1666,38,34,0,3
2022021150,2022,PHI,1,3.1666,3.1869,34,38,3,0
2022021151,2022,BOS,1,3.5813,2.0334,41,44,2,1
2022021151,2022,TBL,0,2.0334,3.5813,44,41,1,2
2022021152,2022,NSH,1,2.0805,5.2006,27,48,2,7
2022021152,2022,SEA,0,5.2006,2.0805,48,27,7,2
2022021153,2022,CGY,1,4.2209,2.4429,51,38,5,3
2022021153,2022,SJS,0,2.4429,4.2209,38,51,3,5
2022021154,2022,LAK,1,1.8955,1.4262,33,44,4,1
2022021154,2022,WPG,0,1.4262,1.8955,44,33,1,4
2022021155,2022,CHI,0,1.4562,2.1488,39,39,1,3
2022021155,2022,MIN,1,2.1488,1.4562,39,39,3,1
2022021156,2022,FLA,1,2.9563,2.769,44,46,3,4
2022021156,2022,NYR,0,2.769,2.9563,46,44,4,3
2022021157,2022,BUF,0,3.8295,2.2354,45,34,2,0
2022021157,2022,NYI,1,2.2354,3.8295,34,45,0,2
2022021158,2022,CBJ,0,1.4917,2.7157,30,45,2,8
2022021158,2022,MTL,1,2.7157,1.4917,45,30,8,2
2022021159,2022,NJD,1,4.6728,1.7568,51,38,5,3
2022021159,2022,OTT,0,1.7568,4.6728,38,51,3,5
2022021160,2022,CAR,1,2.7619,4.3183,36,62,5,3
2022021160,2022,TOR,0,4.3183,2.7619,62,36,3,5
2022021161,2022,DAL,1,2.1768,3.2566,33,36,1,3
2022021161,2022,VAN,0,3.2566,2.1768,36,33,3,1
2022021162,2022,PIT,1,4.8893,5.4157,50,53,4,3
2022021162,2022,WSH,0,5.4157,4.8893,53,50,3,4
2022021163,2022,EDM,1,2.7443,3.4681,42,46,3,4
2022021163,2022,VGK,0,3.4681,2.7443,46,42,4,3
2022021164,2022,ANA,1,2.6662,2.7323,43,48,3,6
2022021164,2022,STL,0,2.7323,2.6662,48,43,6,3
2022021165,2022,ARI,1,2.9413,3.1319,39,42,3,3
2022021165,2022,COL,0,3.1319,2.9413,42,39,3,3
2022021166,2022,BOS,0,3.6677,4.4414,44,61,3,3
2022021166,2022,CAR,1,4.4414,3.6677,61,44,3,3
2022021167,2022,NSH,1,2.4077,4.4485,32,46,2,3
2022021167,2022,TOR,0,4.4485,2.4077,46,32,3,2
2022021168,2022,CHI,1,2.1178,3.8486,38,42,2,4
2022021168,2022,VAN,0,3.8486,2.1178,42,38,4,2
2022021169,2022,LAK,1,3.9849,2.9249,52,30,7,6
2022021169,2022,STL,0,2.9249,3.9849,30,52,6,7
2022021170,2022,FLA,0,2.328,2.8344,52,33,2,5
2022021170,2022,OTT,1,2.8344,2.328,33,52,5,2
2022021171,2022,BUF,1,2.3846,3.6755,41,50,3,3
2022021171,2022,MTL,0,3.6755,2.3846,50,41,3,3
2022021172,2022,NJD,0,4.9744,4.64,47,50,1,5
2022021172,2022,NYI,1,4.64,4.9744,50,47,5,1
2022021173,2022,MIN,1,1.9743,3.228,31,49,5,1
2022021173,2022,SEA,0,3.228,1.9743,49,31,1,5
2022021174,2022,ANA,1,2.8102,4.5631,41,57,1,5
2022021174,2022,COL,0,4.5631,2.8102,57,41,5,1
2022021175,2022,ARI,1,3.6836,4.8707,38,45,4,5
2022021175,2022,EDM,0,4.8707,3.6836,45,38,5,4
2022021176,2022,CBJ,0,2.6428,4.0629,41,47,2,6
2022021176,2022,NYR,1,4.0629,2.6428,47,41,6,2
2022021177,2022,MTL,0,2.3684,4.2376,36,39,2,3
2022021177,2022,PHI,1,4.2376,2.3684,39,36,3,2
2022021178,2022,BOS,1,3.465,2.6564,56,30,1,2
2022021178,2022,NSH,0,2.6564,3.465,30,56,2,1
2022021179,2022,CAR,1,3.9443,1.8924,46,31,0,4
2022021179,2022,TBL,0,1.8924,3.9443,31,46,4,0
2022021180,2022,DET,1,3.861,3.8158,42,56,7,4
2022021180,2022,PIT,0,3.8158,3.861,56,42,4,7
2022021181,2022,STL,1,2.1536,4.6006,42,58,6,5
2022021181,2022,VAN,0,4.6006,2.1536,58,42,5,6
2022021182,2022,CHI,1,1.4717,2.4701,24,45,1,4
2022021182,2022,DAL,0,2.4701,1.4717,45,24,4,1
2022021183,2022,CGY,1,4.1149,1.9986,50,42,2,1
2022021183,2022,LAK,0,1.9986,4.1149,42,50,1,2
2022021184,2022,EDM,0,4.3871,3.4467,49,33,7,4
2022021184,2022,VGK,1,3.4467,4.3871,33,49,4,7
2022021185,2022,SJS,1,2.8261,4.4807,40,61,3,0
2022021185,2022,WPG,0,4.4807,2.8261,61,40,0,3
2022021186,2022,FLA,0,3.2314,3.8844,43,54,3,2
2022021186,2022,TOR,1,3.8844,3.2314,54,43,2,3
2022021187,2022,NYI,0,2.6402,1.8899,38,36,1,1
2022021187,2022,WSH,1,1.8899,2.6402,36,38,1,1
2022021188,2022,COL,1,3.7269,3.853,63,34,2,4
2022021188,2022,MIN,0,3.853,3.7269,34,63,4,2
2022021189,2022,BOS,1,3.9597,1.6072,48,34,2,1
2022021189,2022,CBJ,0,1.6072,3.9597,34,48,1,2
2022021190,2022,FLA,0,4.5606,1.534,45,30,5,2
2022021190,2022,MTL,1,1.534,4.5606,30,45,2,5
2022021191,2022,NJD,1,3.2548,3.0033,48,38,2,1
2022021191,2022,NYR,0,3.0033,3.2548,38,48,1,2
2022021192,2022,NSH,0,1.5761,5.9666,32,68,0,2
2022021192,2022,PIT,1,5.9666,1.5761,68,32,2,0
2022021193,2022,OTT,1,5.6463,2.5398,69,21,5,4
2022021193,2022,PHI,0,2.5398,5.6463,21,69,4,5
2022021194,2022,TBL,1,4.3951,2.1268,46,38,5,1
2022021194,2022,WSH,0,2.1268,4.3951,38,46,1,5
2022021195,2022,CAR,0,2.7593,1.4259,59,28,2,3
2022021195,2022,DET,1,1.4259,2.7593,28,59,3,2
2022021196,2022,CHI,1,3.3643,2.538,50,38,3,5
2022021196,2022,STL,0,2.538,3.3643,38,50,5,3
2022021197,2022,EDM,1,3.6843,3.3698,47,50,2,0
2022021197,2022,LAK,0,3.3698,3.6843,50,47,0,2
2022021198,2022,ANA,0,1.104,3.369,23,59,1,4
2022021198,2022,SEA,1,3.369,1.104,59,23,4,1
2022021199,2022,SJS,1,2.5419,3.4909,43,39,4,3
2022021199,2022,VGK,0,3.4909,2.5419,39,43,3,4
2022021200,2022,BUF,1,2.7025,3.5217,47,50,3,2
2022021200,2022,NYR,0,3.5217,2.7025,50,47,2,3
2022021201,2022,DET,0,2.3967,3.6847,39,42,2,6
2022021201,2022,WPG,1,3.6847,2.3967,42,39,6,2
2022021202,2022,CGY,0,3.27,2.272,61,28,5,4
2022021202,2022,VAN,1,2.272,3.27,28,61,4,5
2022021203,2022,ARI,1,1.8172,4.3727,29,49,2,5
2022021203,2022,DAL,0,4.3727,1.8172,49,29,5,2
2022021204,2022,NSH,1,3.1889,2.5378,53,34,6,1
2022021204,2022,STL,0,2.5378,3.1889,34,53,1,6
2022021205,2022,BOS,0,4.2566,3.8678,48,40,4,3
2022021205,2022,PIT,1,3.8678,4.2566,40,48,3,4
2022021206,2022,BUF,0,2.8354,2.9567,39,59,6,3
2022021206,2022,PHI,1,2.9567,2.8354,59,39,3,6
2022021207,2022,CAR,0,2.7068,0.9583,64,19,3,0
2022021207,2022,MTL,1,0.9583,2.7068,19,64,0,3
2022021208,2022,CBJ,1,1.9583,5.2786,33,69,0,7
2022021208,2022,FLA,0,5.2786,1.9583,69,33,7,0
2022021209,2022,NYI,0,2.275,3.3696,48,43,0,5
2022021209,2022,TBL,1,3.3696,2.275,43,48,5,0
2022021210,2022,OTT,1,2.9115,1.9665,50,27,0,3
2022021210,2022,TOR,0,1.9665,2.9115,27,50,3,0
2022021211,2022,CHI,1,1.2087,3.6393,24,49,3,6
2022021211,2022,NJD,0,3.6393,1.2087,49,24,6,3
2022021212,2022,COL,1,3.5138,2.9681,39,38,5,2
2022021212,2022,DAL,0,2.9681,3.5138,38,39,2,5
2022021213,2022,ANA,0,2.9499,5.4163,40,56,0,6
2022021213,2022,EDM,1,5.4163,2.9499,56,40,6,0
2022021214,2022,LAK,0,2.3562,1.4878,35,38,3,1
2022021214,2022,SEA,1,1.4878,2.3562,38,35,1,3
2022021215,2022,MIN,0,2.2083,5.4518,46,55,1,4
2022021215,2022,VGK,1,5.4518,2.2083,55,46,4,1
2022021216,2022,ARI,1,3.3427,3.6952,44,38,2,7
