nhl_game_id,season,goalie_id,goalie_name,team,xga,ga,gsax
2010020158,2010,8471251,Justin Peters,CAR,3.6169,3,0.6169
2010020158,2010,8475683,Sergei Bobrovsky,PHI,1.9634,2,-0.0366
2010020159,2010,8455710,Martin Brodeur,N.J,2.0407,2,0.0407
2010020159,2010,8466141,Roberto Luongo,VAN,1.4928,0,1.4928
2010020160,2010,8470880,Brian Elliott,OTT,2.9391,2,0.9391
2010020160,2010,8462044,Jean-Sebastien Giguere,TOR,2.5672,2,0.5672
2010020161,2010,8464999,Mathieu Garon,CBJ,2.0976,0,2.0976
2010020161,2010,8471679,Carey Price,MTL,1.8832,3,-1.1168
2010020162,2010,8473404,Niklas Backstrom,MIN,1.785,0,1.785
2010020162,2010,8467511,Antero Niittymaki,S.J,1.706,1,0.706
2010020163,2010,8459140,Nikolai Khabibulin,EDM,3.6411,4,-0.3589
2010020163,2010,8466141,Roberto Luongo,VAN,2.4849,3,-0.5151
2010020164,2010,8460703,Tim Thomas,BOS,2.9966,2,0.9966
2010020164,2010,8473523,Jhonas Enroth,BUF,0.6565,3,-2.3435
2010020164,2010,8459579,Patrick Lalime,BUF,0.5713,1,-0.4287
2010020164,2010,0,,BUF,0.6136,1,-0.3864
2010020165,2010,8475361,Jonas Gustavsson,TOR,3.4028,4,-0.5972
2010020165,2010,8473607,Michal Neuvirth,WSH,3.373,4,-0.627
2010020166,2010,8470320,Cam Ward,CAR,2.919,2,0.919
2010020166,2010,8468481,Rick DiPietro,NYI,2.8157,7,-4.1843
2010020167,2010,8462152,Chris Mason,ATL,3.5492,3,0.5492
2010020167,2010,8460712,Tomas Vokoun,FLA,1.7389,4,-2.2611
2010020168,2010,8460612,Marty Turco,CHI,1.4198,3,-1.5802
2010020168,2010,0,,CHI,1.5945,2,-0.4055
2010020168,2010,8455710,Martin Brodeur,N.J,0.4508,0,0.4508
2010020168,2010,8460704,Johan Hedberg,N.J,2.685,3,-0.315
2010020169,2010,8470140,Kari Lehtonen,DAL,1.4348,2,-0.5652
2010020169,2010,8462161,Brent Johnson,PIT,2.4226,4,-1.5774
2010020170,2010,8462147,Miikka Kiprusoff,CGY,3.2802,2,1.2802
2010020170,2010,8470657,Jimmy Howard,DET,2.0951,1,1.0951
2010020171,2010,8468524,Ilya Bryzgalov,ARI,2.8703,3,-0.1297
2010020171,2010,8471469,Pekka Rinne,NSH,2.0939,4,-1.9061
2010020172,2010,8473972,Jonas Hiller,ANA,2.1218,2,0.1218
2010020172,2010,8468540,Dan Ellis,T.B,2.4974,3,-0.5026
2010020173,2010,8468685,Henrik Lundqvist,NYR,2.0161,4,-1.9839
2010020173,2010,8475683,Sergei Bobrovsky,PHI,1.8049,1,0.8049
2010020174,2010,8471715,Ondrej Pavelec,ATL,1.3453,2,-0.6547
2010020174,2010,0,,ATL,0.9122,1,-0.0878
2010020174,2010,8464999,Mathieu Garon,CBJ,1.5211,0,1.5211
2010020175,2010,8460806,Dwayne Roloson,NYI,2.4734,3,-0.5266
2010020175,2010,0,,NYI,1.4034,1,0.4034
2010020175,2010,8470880,Brian Elliott,OTT,2.6726,1,1.6726
2010020176,2010,8474550,Antti Niemi,S.J,2.4684,2,0.4684
2010020176,2010,8470860,Jaroslav Halak,STL,2.1698,0,2.1698
2010020177,2010,8469514,Peter Budaj,COL,3.2066,3,0.2066
2010020177,2010,8471239,Cory Schneider,VAN,2.3448,1,1.3448
2010020178,2010,8471734,Jonathan Quick,L.A,2.2588,0,2.2588
2010020178,2010,8469608,Mike Smith,T.B,2.0487,1,1.0487
2010020179,2010,8460704,Johan Hedberg,N.J,2.2698,3,-0.7302
2010020179,2010,8468685,Henrik Lundqvist,NYR,1.9983,0,1.9983
2010020180,2010,8460703,Tim Thomas,BOS,2.2494,3,-0.7506
2010020180,2010,8471695,Tuukka Rask,BOS,1.081,1,0.081
2010020180,2010,0,,BOS,0.8418,1,-0.1582
2010020180,2010,8473607,Michal Neuvirth,WSH,2.3044,3,-0.6956
2010020180,2010,8474651,Braden Holtby,WSH,0.2413,0,0.2413
2010020181,2010,8459579,Patrick Lalime,BUF,1.5525,3,-1.4475
2010020181,2010,8471679,Carey Price,MTL,3.2111,2,1.2111
2010020182,2010,8470320,Cam Ward,CAR,4.1384,6,-1.8616
2010020182,2010,0,,CAR,1.0584,1,0.0584
2010020182,2010,8460712,Tomas Vokoun,FLA,0.4647,2,-1.5353
2010020182,2010,8466339,Scott Clemmensen,FLA,1.3233,2,-0.6767
2010020183,2010,8462147,Miikka Kiprusoff,CGY,1.3006,2,-0.6994
2010020183,2010,8473404,Niklas Backstrom,MIN,2.2098,1,1.2098
2010020184,2010,8468524,Ilya Bryzgalov,ARI,1.9136,3,-1.0864
2010020184,2010,8467391,Jason LaBarbera,ARI,1.3411,3,-1.6589
2010020184,2010,8470140,Kari Lehtonen,DAL,1.9843,3,-1.0157
2010020185,2010,8470657,Jimmy Howard,DET,2.5991,1,1.5991
2010020185,2010,8459140,Nikolai Khabibulin,EDM,2.6226,2,0.6226
2010020185,2010,0,,EDM,0.3291,1,-0.6709
2010020186,2010,8473972,Jonas Hiller,ANA,2.7115,2,0.7115
2010020186,2010,8470594,Marc-Andre Fleury,PIT,2.1743,3,-0.8257
2010020187,2010,8473541,Jonathan Bernier,L.A,1.5751,1,0.5751
2010020187,2010,8471469,Pekka Rinne,NSH,1.5449,4,-2.4551
2010020187,2010,8474765,Anders Lindback,NSH,1.0416,0,1.0416
2010020188,2010,8471695,Tuukka Rask,BOS,2.222,1,1.222
2010020188,2010,8470860,Jaroslav Halak,STL,3.071,1,2.071
2010020189,2010,8473523,Jhonas Enroth,BUF,2.3398,2,0.3398
2010020189,2010,8462044,Jean-Sebastien Giguere,TOR,2.3639,2,0.3639
2010020190,2010,8471679,Carey Price,MTL,3.4661,3,0.4661
2010020190,2010,8470880,Brian Elliott,OTT,1.5997,2,-0.4003
2010020191,2010,8460806,Dwayne Roloson,NYI,1.5231,2,-0.4769
2010020191,2010,0,,NYI,1.1778,0,1.1778
2010020191,2010,8475683,Sergei Bobrovsky,PHI,2.9157,1,1.9157
2010020192,2010,8470320,Cam Ward,CAR,1.6603,2,-0.3397
2010020192,2010,8466339,Scott Clemmensen,FLA,2.7517,3,-0.2483
2010020193,2010,8471715,Ondrej Pavelec,ATL,3.2706,4,-0.7294
2010020193,2010,8460612,Marty Turco,CHI,2.2591,4,-1.7409
2010020194,2010,8464999,Mathieu Garon,CBJ,2.481,3,-0.519
2010020194,2010,8460535,Jose Theodore,MIN,3.0913,2,1.0913
2010020195,2010,8469514,Peter Budaj,COL,1.5584,0,1.5584
2010020195,2010,8467453,Andrew Raycroft,DAL,4.1838,5,-0.8162
2010020196,2010,8468524,Ilya Bryzgalov,ARI,2.2604,3,-0.7396
2010020196,2010,8470594,Marc-Andre Fleury,PIT,0.3668,2,-1.6332
2010020196,2010,8462161,Brent Johnson,PIT,1.6609,1,0.6609
2010020197,2010,8470657,Jimmy Howard,DET,4.2689,6,-1.7311
2010020197,2010,8466141,Roberto Luongo,VAN,2.7806,4,-1.2194
2010020198,2010,8467511,Antero Niittymaki,S.J,2.7672,2,0.7672
2010020198,2010,8469608,Mike Smith,T.B,4.2528,5,-0.7472
2010020199,2010,8475683,Sergei Bobrovsky,PHI,2.8368,3,-0.1632
2010020199,2010,8474651,Braden Holtby,WSH,2.1536,2,0.1536
2010020200,2010,8462047,Martin Biron,NYR,1.4969,1,0.4969
2010020200,2010,0,,NYR,0.7667,1,-0.2333
2010020200,2010,8469152,Ty Conklin,STL,2.2983,0,2.2983
2010020201,2010,8470645,Corey Crawford,CHI,2.2082,2,0.2082
2010020201,2010,0,,CHI,0.6528,0,0.6528
2010020201,2010,8459140,Nikolai Khabibulin,EDM,1.8841,1,0.8841
2010020202,2010,8473972,Jonas Hiller,ANA,2.0427,4,-1.9573
2010020202,2010,8474765,Anders Lindback,NSH,2.9756,5,-2.0244
2010020203,2010,8468524,Ilya Bryzgalov,ARI,2.6764,3,-0.3236
2010020203,2010,8470657,Jimmy Howard,DET,2.0685,2,0.0685
2010020204,2010,8468685,Henrik Lundqvist,NYR,5.1816,4,1.1816
2010020204,2010,0,,NYR,0.5256,1,-0.4744
2010020204,2010,8473607,Michal Neuvirth,WSH,2.7259,3,-0.2741
2010020205,2010,8470320,Cam Ward,CAR,2.5975,1,1.5975
2010020205,2010,8459140,Nikolai Khabibulin,EDM,1.1158,4,-2.8842
2010020205,2010,8471227,Devan Dubnyk,EDM,3.93,3,0.93
2010020206,2010,8471679,Carey Price,MTL,2.7833,0,2.7833
2010020206,2010,8466141,Roberto Luongo,VAN,1.7501,2,-0.2499
2010020206,2010,0,,VAN,0.8777,0,0.8777
2010020207,2010,8462152,Chris Mason,ATL,1.4551,4,-2.5449
2010020207,2010,8471715,Ondrej Pavelec,ATL,0.6675,1,-0.3325
2010020207,2010,8470880,Brian Elliott,OTT,3.8479,2,1.8479
2010020208,2010,8468540,Dan Ellis,T.B,1.4526,0,1.4526
2010020208,2010,8462044,Jean-Sebastien Giguere,TOR,2.7125,4,-1.2875
2010020209,2010,8462147,Miikka Kiprusoff,CGY,2.9664,2,0.9664
2010020209,2010,8469514,Peter Budaj,COL,3.1403,3,0.1403
2010020209,2010,0,,COL,0.8759,1,-0.1241
2010020210,2010,8473972,Jonas Hiller,ANA,4.6358,2,2.6358
2010020210,2010,8467511,Antero Niittymaki,S.J,1.2508,3,-1.7492
2010020211,2010,8473523,Jhonas Enroth,BUF,2.4982,4,-1.5018
2010020211,2010,8460704,Johan Hedberg,N.J,2.9415,4,-1.0585
2010020212,2010,8460703,Tim Thomas,BOS,2.6371,4,-1.3629
2010020212,2010,8462161,Brent Johnson,PIT,2.6107,6,-3.3893
2010020212,2010,0,,PIT,0.8611,1,-0.1389
2010020213,2010,8473461,Steve Mason,CBJ,3.5114,1,2.5114
2010020213,2010,8470860,Jaroslav Halak,STL,1.5063,4,-2.4937
2010020213,2010,8469152,Ty Conklin,STL,1.2741,4,-2.7259
2010020214,2010,8460712,Tomas Vokoun,FLA,1.5487,1,0.5487
2010020214,2010,8475361,Jonas Gustavsson,TOR,2.972,4,-1.028
2010020215,2010,8467391,Jason LaBarbera,ARI,1.9217,1,0.9217
2010020215,2010,8460612,Marty Turco,CHI,1.4329,2,-0.5671
2010020216,2010,8470147,Curtis McElhinney,ANA,2.0156,0,2.0156
2010020216,2010,8460806,Dwayne Roloson,NYI,0.9981,1,-0.0019
2010020217,2010,8471695,Tuukka Rask,BOS,4.5765,3,1.5765
2010020217,2010,0,,BOS,0.4786,0,0.4786
2010020217,2010,8471679,Carey Price,MTL,2.4287,1,1.4287
2010020218,2010,8473523,Jhonas Enroth,BUF,3.7052,3,0.7052
2010020218,2010,8462047,Martin Biron,NYR,3.189,2,1.189
2010020219,2010,8468540,Dan Ellis,T.B,1.6284,5,-3.3716
2010020219,2010,0,,T.B,0.9494,1,-0.0506
2010020219,2010,8473607,Michal Neuvirth,WSH,4.0857,3,1.0857
2010020220,2010,8470320,Cam Ward,CAR,2.9637,4,-1.0363
2010020220,2010,8471251,Justin Peters,CAR,1.2739,4,-2.7261
2010020220,2010,8475683,Sergei Bobrovsky,PHI,3.6364,1,2.6364
2010020221,2010,8471715,Ondrej Pavelec,ATL,2.763,1,1.763
2010020221,2010,8473404,Niklas Backstrom,MIN,3.6497,5,-1.3503
2010020222,2010,8470657,Jimmy Howard,DET,1.8938,2,-0.1062
2010020222,2010,8459140,Nikolai Khabibulin,EDM,3.4983,6,-2.5017
2010020223,2010,8469461,Pascal Leclaire,OTT,3.5459,6,-2.4541
2010020223,2010,8466141,Roberto Luongo,VAN,3.6473,2,1.6473
2010020224,2010,8471469,Pekka Rinne,NSH,2.0898,2,0.0898
2010020224,2010,8470860,Jaroslav Halak,STL,1.3428,2,-0.6572
2010020225,2010,8470140,Kari Lehtonen,DAL,3.0327,3,0.0327
2010020225,2010,8471734,Jonathan Quick,L.A,3.6813,1,2.6813
2010020226,2010,8460806,Dwayne Roloson,NYI,3.8494,1,2.8494
2010020226,2010,8467511,Antero Niittymaki,S.J,1.6783,1,0.6783
2010020227,2010,8471227,Devan Dubnyk,EDM,3.3246,4,-0.6754
2010020227,2010,8455710,Martin Brodeur,N.J,1.3053,3,-1.6947
2010020228,2010,8470594,Marc-Andre Fleury,PIT,1.5685,1,0.5685
2010020228,2010,8469608,Mike Smith,T.B,1.728,5,-3.272
2010020229,2010,8473461,Steve Mason,CBJ,2.3289,5,-2.6711
2010020229,2010,8469514,Peter Budaj,COL,1.8075,1,0.8075
2010020230,2010,8460712,Tomas Vokoun,FLA,2.5683,1,1.5683
2010020230,2010,8460535,Jose Theodore,MIN,2.5294,2,0.5294
2010020231,2010,8468524,Ilya Bryzgalov,ARI,3.0478,4,-0.9522
2010020231,2010,8462147,Miikka Kiprusoff,CGY,2.096,4,-1.904
2010020231,2010,0,,CGY,0.4619,1,-0.5381
2010020232,2010,8473972,Jonas Hiller,ANA,1.8123,2,-0.1877
2010020232,2010,8470140,Kari Lehtonen,DAL,2.2991,3,-0.7009
2010020232,2010,0,,DAL,0.6253,1,-0.3747
2010020233,2010,8460703,Tim Thomas,BOS,1.7781,2,-0.2219
2010020233,2010,8470880,Brian Elliott,OTT,2.3379,0,2.3379
2010020234,2010,8468011,Ryan Miller,BUF,1.2736,2,-0.7264
2010020234,2010,8474651,Braden Holtby,WSH,3.3077,3,0.3077
2010020235,2010,8462044,Jean-Sebastien Giguere,TOR,4.1163,4,0.1163
2010020235,2010,0,,TOR,0.3261,1,-0.674
2010020235,2010,8466141,Roberto Luongo,VAN,4.1775,3,1.1775
2010020236,2010,8470320,Cam Ward,CAR,1.5086,4,-2.4914
2010020236,2010,8471251,Justin Peters,CAR,1.5564,3,-1.4436
2010020236,2010,8471679,Carey Price,MTL,2.1392,2,0.1392
2010020237,2010,8466339,Scott Clemmensen,FLA,4.7501,5,-0.2499
2010020237,2010,8475683,Sergei Bobrovsky,PHI,2.0791,2,0.0791
2010020238,2010,8471715,Ondrej Pavelec,ATL,2.2865,3,-0.7135
2010020238,2010,0,,ATL,0.9384,1,-0.0616
2010020238,2010,8470594,Marc-Andre Fleury,PIT,3.3764,2,1.3764
2010020239,2010,8469514,Peter Budaj,COL,2.2907,3,-0.7093
2010020239,2010,0,,COL,0.6241,0,0.6241
2010020239,2010,8470657,Jimmy Howard,DET,2.6197,1,1.6197
2010020240,2010,8460612,Marty Turco,CHI,1.9277,3,-1.0723
2010020240,2010,8471469,Pekka Rinne,NSH,2.7219,3,-0.2781
2010020241,2010,8468524,Ilya Bryzgalov,ARI,3.1466,3,0.1466
2010020241,2010,8469152,Ty Conklin,STL,2.2828,4,-1.7172
2010020241,2010,0,,STL,0.5396,1,-0.4604
2010020242,2010,8462147,Miikka Kiprusoff,CGY,3.5182,4,-0.4818
2010020242,2010,8474550,Antti Niemi,S.J,2.3913,3,-0.6087
2010020243,2010,8471734,Jonathan Quick,L.A,1.3737,1,0.3737
2010020243,2010,8460806,Dwayne Roloson,NYI,3.7257,4,-0.2743
2010020244,2010,8459140,Nikolai Khabibulin,EDM,3.766,8,-4.234
2010020244,2010,8462047,Martin Biron,NYR,1.7319,2,-0.2681
2010020245,2010,8462152,Chris Mason,ATL,1.7115,4,-2.2885
2010020245,2010,8471715,Ondrej Pavelec,ATL,0.6426,1,-0.3574
2010020245,2010,0,,ATL,0.5009,1,-0.4991
2010020245,2010,8473607,Michal Neuvirth,WSH,2.2833,4,-1.7167
2010020246,2010,8473404,Niklas Backstrom,MIN,3.6224,1,2.6224
2010020246,2010,8468540,Dan Ellis,T.B,1.7818,3,-1.2182
2010020246,2010,0,,T.B,0.5608,1,-0.4392
2010020247,2010,8473972,Jonas Hiller,ANA,4.6718,3,1.6718
2010020247,2010,8470645,Corey Crawford,CHI,1.5675,2,-0.4325
2010020248,2010,8460703,Tim Thomas,BOS,1.7699,0,1.7699
2010020248,2010,8455710,Martin Brodeur,N.J,2.2112,3,-0.7888
2010020249,2010,8468011,Ryan Miller,BUF,3.3607,3,0.3607
2010020249,2010,8471239,Cory Schneider,VAN,3.2898,4,-0.7102
2010020250,2010,8470880,Brian Elliott,OTT,4.0143,5,-0.9857
2010020250,2010,8475683,Sergei Bobrovsky,PHI,1.792,1,0.792
2010020251,2010,8468685,Henrik Lundqvist,NYR,3.2849,2,1.2849
2010020251,2010,8470594,Marc-Andre Fleury,PIT,1.6772,3,-1.3228
2010020252,2010,8469514,Peter Budaj,COL,2.9859,3,-0.0141
2010020252,2010,8470860,Jaroslav Halak,STL,2.8863,6,-3.1137
2010020253,2010,8473541,Jonathan Bernier,L.A,2.8813,6,-3.1187
2010020253,2010,8467511,Antero Niittymaki,S.J,2.9264,3,-0.0736
2010020254,2010,8471469,Pekka Rinne,NSH,3.2883,5,-1.7117
2010020254,2010,8462044,Jean-Sebastien Giguere,TOR,1.6779,4,-2.3221
2010020254,2010,8475361,Jonas Gustavsson,TOR,0.4491,0,0.4491
2010020255,2010,8471679,Carey Price,MTL,2.9856,0,2.9856
2010020255,2010,8475683,Sergei Bobrovsky,PHI,2.6047,3,-0.3953
2010020256,2010,8473972,Jonas Hiller,ANA,2.5892,2,0.5892
2010020256,2010,8470140,Kari Lehtonen,DAL,3.2471,1,2.2471
2010020257,2010,8460806,Dwayne Roloson,NYI,2.9833,3,-0.0167
2010020257,2010,0,,NYI,0.7415,1,-0.2585
2010020257,2010,8468540,Dan Ellis,T.B,3.284,2,1.284
2010020258,2010,8460703,Tim Thomas,BOS,3.3805,2,1.3805
2010020258,2010,8468685,Henrik Lundqvist,NYR,2.5805,3,-0.4195
2010020259,2010,8470594,Marc-Andre Fleury,PIT,1.1676,1,0.1676
2010020259,2010,8466141,Roberto Luongo,VAN,2.3728,3,-0.6272
2010020259,2010,0,,VAN,0.7181,0,0.7181
2010020260,2010,8468011,Ryan Miller,BUF,2.5948,3,-0.4052
2010020260,2010,0,,BUF,0.6902,1,-0.3098
2010020260,2010,8473607,Michal Neuvirth,WSH,2.6289,2,0.6289
2010020261,2010,8470320,Cam Ward,CAR,2.6268,1,1.6268
2010020261,2010,8470880,Brian Elliott,OTT,3.0563,4,-0.9437
2010020261,2010,8469461,Pascal Leclaire,OTT,1.8426,3,-1.1574
2010020262,2010,8471715,Ondrej Pavelec,ATL,2.7028,2,0.7028
2010020262,2010,8460712,Tomas Vokoun,FLA,3.6769,1,2.6769
2010020263,2010,8470657,Jimmy Howard,DET,3.2128,3,0.2128
2010020263,2010,8470860,Jaroslav Halak,STL,2.9704,7,-4.0296
2010020264,2010,8470147,Curtis McElhinney,ANA,2.0814,2,0.0814
2010020264,2010,8473404,Niklas Backstrom,MIN,4.0107,1,3.0107
2010020265,2010,8469514,Peter Budaj,COL,2.7965,3,-0.2035
2010020265,2010,8467511,Antero Niittymaki,S.J,2.0518,4,-1.9482
2010020266,2010,8468524,Ilya Bryzgalov,ARI,3.4475,1,2.4475
2010020266,2010,8462147,Miikka Kiprusoff,CGY,1.9398,2,-0.0602
2010020266,2010,0,,CGY,0.6369,1,-0.3631
2010020267,2010,8460612,Marty Turco,CHI,1.5143,0,1.5143
2010020267,2010,8459140,Nikolai Khabibulin,EDM,3.0442,4,-0.9558
2010020267,2010,8471227,Devan Dubnyk,EDM,0.6446,1,-0.3554
2010020268,2010,8473461,Steve Mason,CBJ,2.9544,3,-0.0456
2010020268,2010,8471734,Jonathan Quick,L.A,2.2531,4,-1.7469
2010020268,2010,0,,L.A,1.1587,1,0.1587
2010020269,2010,8471695,Tuukka Rask,BOS,1.885,0,1.885
2010020269,2010,8460712,Tomas Vokoun,FLA,3.1767,4,-0.8233
2010020270,2010,8455710,Martin Brodeur,N.J,1.6285,2,-0.3715
2010020270,2010,8460704,Johan Hedberg,N.J,0.3889,1,-0.6111
2010020270,2010,0,,N.J,0.5409,0,0.5409
2010020270,2010,8475361,Jonas Gustavsson,TOR,2.2939,1,1.2939
2010020271,2010,8475683,Sergei Bobrovsky,PHI,2.0503,4,-1.9497
2010020271,2010,8462052,Brian Boucher,PHI,1.7811,4,-2.2189
2010020271,2010,0,,PHI,0.6249,0,0.6249
2010020271,2010,8468540,Dan Ellis,T.B,1.4941,4,-2.5059
2010020271,2010,8469608,Mike Smith,T.B,1.6419,3,-1.3581
2010020272,2010,8471679,Carey Price,MTL,2.0064,3,-0.9936
2010020272,2010,8471469,Pekka Rinne,NSH,2.8627,0,2.8627
2010020273,2010,8470140,Kari Lehtonen,DAL,2.784,4,-1.216
2010020273,2010,8474550,Antti Niemi,S.J,3.8396,5,-1.1604
2010020274,2010,8471251,Justin Peters,CAR,3.3225,4,-0.6775
2010020274,2010,8470594,Marc-Andre Fleury,PIT,2.545,4,-1.455
2010020275,2010,8470657,Jimmy Howard,DET,2.3588,4,-1.6412
2010020275,2010,8460535,Jose Theodore,MIN,4.113,3,1.113
2010020276,2010,8468011,Ryan Miller,BUF,1.4237,2,-0.5763
2010020276,2010,8473541,Jonathan Bernier,L.A,2.5407,4,-1.4593
2010020277,2010,8471715,Ondrej Pavelec,ATL,2.0476,0,2.0476
2010020277,2010,8474651,Braden Holtby,WSH,0.5498,3,-2.4502
2010020277,2010,8473607,Michal Neuvirth,WSH,2.5378,2,0.5378
2010020278,2010,8470880,Brian Elliott,OTT,3.552,5,-1.448
2010020278,2010,8469152,Ty Conklin,STL,0.8895,2,-1.1105
2010020279,2010,8467950,Craig Anderson,COL,1.0203,1,0.0203
2010020279,2010,8468685,Henrik Lundqvist,NYR,1.4464,3,-1.5536
2010020279,2010,8462047,Martin Biron,NYR,1.0861,2,-0.9139
2010020280,2010,8462147,Miikka Kiprusoff,CGY,2.157,2,0.157
2010020280,2010,8460612,Marty Turco,CHI,2.5255,7,-4.4745
2010020281,2010,8468524,Ilya Bryzgalov,ARI,3.7549,3,0.7549
2010020281,2010,8471227,Devan Dubnyk,EDM,2.3313,3,-0.6687
2010020282,2010,8473972,Jonas Hiller,ANA,2.7129,4,-1.2871
2010020282,2010,8473461,Steve Mason,CBJ,3.7414,3,0.7414
2010020283,2010,8460703,Tim Thomas,BOS,2.325,3,-0.675
2010020283,2010,8471734,Jonathan Quick,L.A,4.0626,3,1.0626
2010020284,2010,8459579,Patrick Lalime,BUF,2.647,2,0.647
2010020284,2010,8469608,Mike Smith,T.B,1.6287,1,0.6287
2010020285,2010,8471679,Carey Price,MTL,1.6581,0,1.6581
2010020285,2010,8475361,Jonas Gustavsson,TOR,2.6975,2,0.6975
2010020285,2010,0,,TOR,0.5308,0,0.5308
2010020286,2010,8460712,Tomas Vokoun,FLA,3.9419,1,2.9419
2010020286,2010,8460806,Dwayne Roloson,NYI,2.1145,4,-1.8855
2010020287,2010,8462052,Brian Boucher,PHI,5.0164,4,1.0164
2010020287,2010,8473607,Michal Neuvirth,WSH,2.2259,4,-1.7741
2010020288,2010,8470320,Cam Ward,CAR,2.3392,1,1.3392
2010020288,2010,8471469,Pekka Rinne,NSH,2.2192,1,1.2192
2010020289,2010,8470093,Mike McKenna,N.J,2.3164,3,-0.6836
2010020289,2010,8470860,Jaroslav Halak,STL,3.0421,2,1.0421
2010020290,2010,8473404,Niklas Backstrom,MIN,3.6115,5,-1.3885
2010020290,2010,0,,MIN,0.4788,0,0.4788
2010020290,2010,8462047,Martin Biron,NYR,2.8179,2,0.8179
2010020291,2010,8469514,Peter Budaj,COL,2.1951,3,-0.8049
2010020291,2010,8470140,Kari Lehtonen,DAL,4.1185,3,1.1185
2010020292,2010,8470645,Corey Crawford,CHI,2.7046,1,1.7046
2010020292,2010,8466141,Roberto Luongo,VAN,1.4411,4,-2.5589
2010020292,2010,8471239,Cory Schneider,VAN,2.2452,3,-0.7548
2010020293,2010,8464999,Mathieu Garon,CBJ,5.0088,0,5.0088
2010020293,2010,8467511,Antero Niittymaki,S.J,3.5161,2,1.5161
2010020293,2010,0,,S.J,0.8753,1,-0.1247
2010020294,2010,8471715,Ondrej Pavelec,ATL,3.1226,1,2.1226
2010020294,2010,8468481,Rick DiPietro,NYI,2.873,2,0.873
2010020295,2010,8462147,Miikka Kiprusoff,CGY,3.7871,5,-1.2129
2010020295,2010,8470657,Jimmy Howard,DET,2.2973,4,-1.7027
2010020296,2010,8473972,Jonas Hiller,ANA,1.8755,3,-1.1245
2010020296,2010,0,,ANA,1.3297,1,0.3297
2010020296,2010,8471227,Devan Dubnyk,EDM,2.94,2,0.94
2010020297,2010,8468524,Ilya Bryzgalov,ARI,1.7626,2,-0.2374
2010020297,2010,8466141,Roberto Luongo,VAN,2.1352,3,-0.8648
2010020298,2010,8470140,Kari Lehtonen,DAL,1.9752,3,-1.0248
2010020298,2010,0,,DAL,0.4238,1,-0.5762
2010020298,2010,8475361,Jonas Gustavsson,TOR,1.7124,1,0.7124
2010020299,2010,8460704,Johan Hedberg,N.J,1.4782,0,1.4782
2010020299,2010,8474651,Braden Holtby,WSH,1.6838,4,-2.3162
2010020300,2010,8462147,Miikka Kiprusoff,CGY,2.2561,2,0.2561
2010020300,2010,8462047,Martin Biron,NYR,2.3327,1,1.3327
2010020301,2010,8471679,Carey Price,MTL,4.5229,3,1.5229
2010020301,2010,0,,MTL,0.4647,0,0.4647
2010020301,2010,8462052,Brian Boucher,PHI,2.0433,2,0.0433
2010020302,2010,8473461,Steve Mason,CBJ,0.9177,0,0.9177
2010020302,2010,8471469,Pekka Rinne,NSH,2.3666,2,0.3666
2010020303,2010,8471734,Jonathan Quick,L.A,1.6845,3,-1.3155
2010020303,2010,8469461,Pascal Leclaire,OTT,3.2321,2,1.2321
2010020304,2010,8471695,Tuukka Rask,BOS,3.822,3,0.822
2010020304,2010,0,,BOS,0.4783,0,0.4783
2010020304,2010,8469608,Mike Smith,T.B,1.1073,1,0.1073
2010020305,2010,8460712,Tomas Vokoun,FLA,3.8064,3,0.8064
2010020305,2010,8470594,Marc-Andre Fleury,PIT,2.8973,2,0.8973
2010020306,2010,8468524,Ilya Bryzgalov,ARI,1.5906,0,1.5906
2010020306,2010,8471227,Devan Dubnyk,EDM,2.8123,5,-2.1877
2010020307,2010,8473523,Jhonas Enroth,BUF,1.3269,1,0.3269
2010020307,2010,8470594,Marc-Andre Fleury,PIT,2.3754,0,2.3754
2010020308,2010,8464999,Mathieu Garon,CBJ,2.0049,3,-0.9951
2010020308,2010,8468481,Rick DiPietro,NYI,3.4787,4,-0.5213
2010020309,2010,8471251,Justin Peters,CAR,3.4613,3,0.4613
2010020309,2010,0,,CAR,0.7771,0,0.7771
2010020309,2010,8473575,Semyon Varlamov,WSH,4.113,2,2.113
2010020310,2010,8471715,Ondrej Pavelec,ATL,2.3513,1,1.3513
2010020310,2010,8470657,Jimmy Howard,DET,2.3577,4,-1.6423
2010020310,2010,8469732,Joey MacDonald,DET,0.4929,1,-0.5071
2010020311,2010,8473541,Jonathan Bernier,L.A,2.1062,4,-1.8938
2010020311,2010,8471679,Carey Price,MTL,1.8663,1,0.8663
2010020312,2010,8467453,Andrew Raycroft,DAL,1.0668,1,0.0668
2010020312,2010,8469461,Pascal Leclaire,OTT,3.1204,2,1.1204
2010020313,2010,8475431,Henrik Karlsson,CGY,1.7798,1,0.7798
2010020313,2010,8460704,Johan Hedberg,N.J,1.7878,1,0.7878
2010020314,2010,8468685,Henrik Lundqvist,NYR,4.2521,5,-0.7479
2010020314,2010,8469608,Mike Smith,T.B,1.6918,3,-1.3082
2010020315,2010,8460703,Tim Thomas,BOS,3.1662,1,2.1662
2010020315,2010,8460712,Tomas Vokoun,FLA,3.5198,3,0.5198
2010020316,2010,8471469,Pekka Rinne,NSH,0.8801,1,-0.1199
2010020316,2010,8470860,Jaroslav Halak,STL,2.6942,1,1.6942
2010020317,2010,8473404,Niklas Backstrom,MIN,2.5631,6,-3.4369
