game_id,penalty_team,n,yds
2005_07_KC_MIA,MIA,4,30.0
2005_07_NO_STL,LA,8,65.0
2005_07_NO_STL,NO,9,102.0
2005_07_NYJ_ATL,ATL,4,30.0
2005_07_NYJ_ATL,NYJ,5,44.0
2005_07_PIT_CIN,CIN,4,35.0
2005_07_PIT_CIN,PIT,5,65.0
2005_07_SD_PHI,LAC,9,72.0
2005_07_SD_PHI,PHI,10,72.0
2005_07_SF_WAS,SF,5,29.0
2005_07_SF_WAS,WAS,8,60.0
2005_07_TEN_ARI,ARI,9,71.0
2005_07_TEN_ARI,TEN,11,90.0
2005_08_ARI_DAL,ARI,8,56.0
2005_08_BAL_PIT,BAL,6,38.0
2005_08_BAL_PIT,PIT,4,19.0
2005_08_BUF_NE,BUF,12,74.0
2005_08_BUF_NE,NE,7,57.0
2005_08_CHI_DET,CHI,10,75.0
2005_08_CHI_DET,DET,5,40.0
2005_08_CLE_HOU,CLE,1,5.0
2005_08_CLE_HOU,HOU,5,35.0
2005_08_GB_CIN,CIN,3,58.0
2005_08_GB_CIN,GB,6,29.0
2005_08_JAX_STL,JAX,4,25.0
2005_08_JAX_STL,LA,9,59.0
2005_08_KC_SD,KC,9,58.0
2005_08_KC_SD,LAC,4,38.0
2005_08_MIA_NO,MIA,5,34.0
2005_08_MIA_NO,NO,8,77.0
2005_08_MIN_CAR,CAR,6,53.0
2005_08_MIN_CAR,MIN,10,57.0
2005_08_OAK_TEN,LV,7,55.0
2005_08_OAK_TEN,TEN,9,79.0
2005_08_PHI_DEN,DEN,6,50.0
2005_08_PHI_DEN,PHI,10,70.0
2005_08_TB_SF,SF,7,65.0
2005_08_TB_SF,TB,8,65.0
2005_08_WAS_NYG,NYG,9,73.0
2005_08_WAS_NYG,WAS,10,88.0
2005_09_ATL_MIA,ATL,4,28.0
2005_09_ATL_MIA,MIA,7,60.0
2005_09_CAR_TB,CAR,5,24.0
2005_09_CAR_TB,TB,8,42.0
2005_09_CHI_NO,CHI,8,60.0
2005_09_CHI_NO,NO,6,70.0
2005_09_CIN_BAL,BAL,7,40.0
2005_09_CIN_BAL,CIN,5,54.0
2005_09_DET_MIN,DET,6,31.0
2005_09_DET_MIN,MIN,3,18.0
2005_09_HOU_JAX,HOU,4,30.0
2005_09_HOU_JAX,JAX,6,45.0
2005_09_IND_NE,IND,7,32.0
2005_09_IND_NE,NE,4,24.0
2005_09_NYG_SF,NYG,10,81.0
2005_09_NYG_SF,SF,12,80.0
2005_09_OAK_KC,KC,10,72.0
2005_09_OAK_KC,LV,9,84.0
2005_09_PHI_WAS,PHI,5,64.0
2005_09_PHI_WAS,WAS,4,35.0
2005_09_PIT_GB,GB,8,74.0
2005_09_PIT_GB,PIT,4,53.0
2005_09_SD_NYJ,LAC,12,124.0
2005_09_SD_NYJ,NYJ,5,35.0
2005_09_SEA_ARI,ARI,9,78.0
2005_09_SEA_ARI,SEA,6,52.0
2005_09_TEN_CLE,CLE,9,63.0
2005_09_TEN_CLE,TEN,2,15.0
2005_10_ARI_DET,ARI,9,80.0
2005_10_ARI_DET,DET,7,50.0
2005_10_BAL_JAX,BAL,9,86.0
2005_10_BAL_JAX,JAX,5,42.0
2005_10_CLE_PIT,CLE,9,75.0
2005_10_CLE_PIT,PIT,4,30.0
2005_10_DAL_PHI,DAL,4,31.0
2005_10_DAL_PHI,PHI,14,95.0
2005_10_DEN_OAK,DEN,4,30.0
2005_10_DEN_OAK,LV,9,58.0
2005_10_GB_ATL,ATL,8,58.0
2005_10_GB_ATL,GB,4,58.0
2005_10_HOU_IND,HOU,4,35.0
2005_10_HOU_IND,IND,6,50.0
2005_10_KC_BUF,BUF,5,37.0
2005_10_KC_BUF,KC,8,65.0
2005_10_MIN_NYG,MIN,6,80.0
2005_10_MIN_NYG,NYG,9,75.0
2005_10_NE_MIA,MIA,4,69.0
2005_10_NE_MIA,NE,6,38.0
2005_10_NYJ_CAR,CAR,3,25.0
2005_10_NYJ_CAR,NYJ,5,50.0
2005_10_SF_CHI,CHI,5,34.0
2005_10_SF_CHI,SF,10,80.0
2005_10_STL_SEA,LA,8,49.0
2005_10_STL_SEA,SEA,3,69.0
2005_10_WAS_TB,TB,2,15.0
2005_10_WAS_TB,WAS,6,41.0
2005_11_ARI_STL,ARI,10,111.0
2005_11_ARI_STL,LA,9,54.0
2005_11_BUF_SD,BUF,9,65.0
2005_11_BUF_SD,LAC,2,10.0
2005_11_CAR_CHI,CAR,7,62.0
2005_11_CAR_CHI,CHI,9,75.0
2005_11_DET_DAL,DAL,5,40.0
2005_11_DET_DAL,DET,17,129.0
2005_11_IND_CIN,CIN,9,85.0
2005_11_IND_CIN,IND,4,30.0
2005_11_JAX_TEN,JAX,3,15.0
2005_11_JAX_TEN,TEN,11,73.0
2005_11_KC_HOU,HOU,6,43.0
2005_11_KC_HOU,KC,5,30.0
2005_11_MIA_CLE,CLE,5,35.0
2005_11_MIA_CLE,MIA,7,43.0
2005_11_MIN_GB,GB,5,31.0
2005_11_MIN_GB,MIN,6,77.0
2005_11_NO_NE,NE,5,50.0
2005_11_NO_NE,NO,11,99.0
2005_11_NYJ_DEN,DEN,3,30.0
2005_11_NYJ_DEN,NYJ,7,41.0
2005_11_OAK_WAS,LV,10,101.0
2005_11_OAK_WAS,WAS,6,50.0
2005_11_PHI_NYG,NYG,6,58.0
2005_11_PHI_NYG,PHI,7,105.0
2005_11_PIT_BAL,BAL,11,70.0
2005_11_PIT_BAL,PIT,10,62.0
2005_11_SEA_SF,SEA,5,75.0
2005_11_SEA_SF,SF,6,34.0
2005_11_TB_ATL,ATL,11,87.0
2005_11_TB_ATL,TB,8,55.0
2005_12_ATL_DET,ATL,11,84.0
2005_12_ATL_DET,DET,9,50.0
2005_12_BAL_CIN,BAL,9,91.0
2005_12_BAL_CIN,CIN,5,45.0
2005_12_CAR_BUF,BUF,4,31.0
2005_12_CAR_BUF,CAR,4,20.0
2005_12_CHI_TB,CHI,4,35.0
2005_12_CHI_TB,TB,5,52.0
2005_12_CLE_MIN,CLE,6,30.0
2005_12_CLE_MIN,MIN,7,49.0
2005_12_DEN_DAL,DAL,7,40.0
2005_12_DEN_DAL,DEN,10,67.0
2005_12_GB_PHI,GB,7,40.0
2005_12_GB_PHI,PHI,7,50.0
2005_12_JAX_ARI,ARI,11,105.0
2005_12_JAX_ARI,JAX,11,81.0
2005_12_MIA_OAK,LV,13,90.0
2005_12_MIA_OAK,MIA,7,70.0
2005_12_NE_KC,KC,5,35.0
2005_12_NE_KC,NE,2,22.0
2005_12_NO_NYJ,NO,7,60.0
2005_12_NO_NYJ,NYJ,7,55.0
2005_12_NYG_SEA,NYG,16,114.0
2005_12_NYG_SEA,SEA,8,65.0
2005_12_PIT_IND,IND,12,106.0
2005_12_PIT_IND,PIT,10,62.0
2005_12_SD_WAS,LAC,6,40.0
2005_12_SD_WAS,WAS,7,60.0
2005_12_SF_TEN,SF,4,35.0
2005_12_SF_TEN,TEN,10,70.0
2005_12_STL_HOU,HOU,4,54.0
2005_12_STL_HOU,LA,9,65.0
2005_13_ARI_SF,ARI,11,80.0
2005_13_ARI_SF,SF,6,44.0
2005_13_ATL_CAR,ATL,4,37.0
2005_13_ATL_CAR,CAR,3,38.0
2005_13_BUF_MIA,BUF,7,55.0
2005_13_BUF_MIA,MIA,13,81.0
2005_13_CIN_PIT,CIN,4,30.0
2005_13_CIN_PIT,PIT,7,70.0
2005_13_DAL_NYG,DAL,7,46.0
2005_13_DAL_NYG,NYG,6,44.0
2005_13_DEN_KC,DEN,8,55.0
2005_13_DEN_KC,KC,6,45.0
2005_13_GB_CHI,CHI,4,61.0
2005_13_GB_CHI,GB,9,70.0
2005_13_HOU_BAL,BAL,8,71.0
2005_13_HOU_BAL,HOU,11,93.0
2005_13_JAX_CLE,CLE,7,97.0
2005_13_JAX_CLE,JAX,5,50.0
2005_13_MIN_DET,DET,3,30.0
2005_13_MIN_DET,MIN,11,94.0
2005_13_NYJ_NE,NE,7,68.0
2005_13_NYJ_NE,NYJ,7,60.0
2005_13_OAK_SD,LAC,1,15.0
2005_13_SEA_PHI,PHI,10,56.0
2005_13_SEA_PHI,SEA,2,10.0
2005_13_TB_NO,NO,5,35.0
2005_13_TB_NO,TB,5,26.0
2005_13_TEN_IND,IND,5,33.0
2005_13_TEN_IND,TEN,7,35.0
2005_13_WAS_STL,LA,4,30.0
2005_13_WAS_STL,WAS,8,76.0
2005_14_BAL_DEN,BAL,3,20.0
2005_14_BAL_DEN,DEN,4,31.0
2005_14_CHI_PIT,CHI,1,5.0
2005_14_CHI_PIT,PIT,7,55.0
2005_14_CLE_CIN,CIN,6,33.0
2005_14_CLE_CIN,CLE,7,45.0
2005_14_DET_GB,DET,5,50.0
2005_14_DET_GB,GB,5,25.0
2005_14_HOU_TEN,HOU,8,72.0
2005_14_HOU_TEN,TEN,4,56.0
2005_14_IND_JAX,IND,5,47.0
2005_14_IND_JAX,JAX,7,65.0
2005_14_KC_DAL,DAL,5,45.0
2005_14_KC_DAL,KC,3,17.0
2005_14_MIA_SD,LAC,7,49.0
2005_14_MIA_SD,MIA,3,12.0
2005_14_NE_BUF,BUF,7,50.0
2005_14_NE_BUF,NE,9,83.0
2005_14_NO_ATL,ATL,9,74.0
2005_14_NO_ATL,NO,10,107.0
2005_14_NYG_PHI,NYG,10,71.0
2005_14_NYG_PHI,PHI,9,101.0
2005_14_OAK_NYJ,LV,13,88.0
2005_14_OAK_NYJ,NYJ,5,69.0
2005_14_SF_SEA,SEA,8,54.0
2005_14_SF_SEA,SF,7,82.0
2005_14_STL_MIN,LA,9,60.0
2005_14_STL_MIN,MIN,5,60.0
2005_14_TB_CAR,CAR,5,35.0
2005_14_TB_CAR,TB,7,50.0
2005_14_WAS_ARI,ARI,8,65.0
2005_14_WAS_ARI,WAS,5,63.0
2005_15_ARI_HOU,ARI,7,69.0
2005_15_ARI_HOU,HOU,5,43.0
2005_15_ATL_CHI,ATL,6,75.0
2005_15_ATL_CHI,CHI,3,16.0
2005_15_CAR_NO,CAR,3,25.0
2005_15_CAR_NO,NO,9,72.0
2005_15_CIN_DET,CIN,4,40.0
2005_15_CIN_DET,DET,4,30.0
2005_15_CLE_OAK,CLE,1,15.0
2005_15_CLE_OAK,LV,7,45.0
2005_15_DAL_WAS,DAL,9,56.0
2005_15_DAL_WAS,WAS,7,55.0
2005_15_DEN_BUF,BUF,12,82.0
2005_15_DEN_BUF,DEN,9,90.0
2005_15_GB_BAL,BAL,7,71.0
2005_15_GB_BAL,GB,10,94.0
2005_15_KC_NYG,KC,9,75.0
2005_15_KC_NYG,NYG,7,70.0
2005_15_NYJ_MIA,MIA,8,92.0
2005_15_NYJ_MIA,NYJ,5,39.0
2005_15_PHI_STL,LA,15,115.0
2005_15_PHI_STL,PHI,13,115.0
2005_15_PIT_MIN,MIN,13,95.0
2005_15_PIT_MIN,PIT,12,129.0
2005_15_SD_IND,IND,8,67.0
2005_15_SD_IND,LAC,11,75.0
2005_15_SEA_TEN,SEA,4,38.0
2005_15_SEA_TEN,TEN,4,30.0
2005_15_SF_JAX,JAX,10,84.0
2005_15_SF_JAX,SF,8,56.0
2005_15_TB_NE,NE,8,54.0
2005_15_TB_NE,TB,8,58.0
2005_16_ATL_TB,ATL,7,85.0
2005_16_ATL_TB,TB,8,107.0
2005_16_BUF_CIN,BUF,6,55.0
2005_16_BUF_CIN,CIN,3,15.0
2005_16_CHI_GB,CHI,8,55.0
2005_16_CHI_GB,GB,9,69.0
2005_16_DAL_CAR,CAR,6,49.0
2005_16_DAL_CAR,DAL,5,44.0
2005_16_DET_NO,DET,11,65.0
2005_16_DET_NO,NO,4,17.0
2005_16_IND_SEA,IND,4,30.0
2005_16_IND_SEA,SEA,5,30.0
2005_16_JAX_HOU,HOU,7,40.0
2005_16_JAX_HOU,JAX,6,50.0
2005_16_MIN_BAL,BAL,7,35.0
2005_16_MIN_BAL,MIN,6,50.0
2005_16_NE_NYJ,NE,4,30.0
2005_16_NE_NYJ,NYJ,9,69.0
2005_16_NYG_WAS,NYG,9,64.0
2005_16_NYG_WAS,WAS,6,81.0
2005_16_OAK_DEN,DEN,5,25.0
2005_16_OAK_DEN,LV,6,41.0
2005_16_PHI_ARI,ARI,9,84.0
2005_16_PHI_ARI,PHI,10,103.0
2005_16_PIT_CLE,CLE,4,25.0
2005_16_PIT_CLE,PIT,3,30.0
2005_16_SD_KC,KC,7,48.0
2005_16_SD_KC,LAC,7,58.0
2005_16_SF_STL,LA,4,24.0
2005_16_SF_STL,SF,6,39.0
2005_16_TEN_MIA,MIA,4,30.0
2005_16_TEN_MIA,TEN,5,28.0
2005_17_ARI_IND,ARI,12,98.0
2005_17_ARI_IND,IND,7,50.0
2005_17_BAL_CLE,BAL,8,64.0
2005_17_BAL_CLE,CLE,9,64.0
2005_17_BUF_NYJ,BUF,3,30.0
2005_17_BUF_NYJ,NYJ,6,40.0
2005_17_CAR_ATL,ATL,7,70.0
2005_17_CAR_ATL,CAR,6,55.0
2005_17_CHI_MIN,CHI,8,45.0
2005_17_CHI_MIN,MIN,7,45.0
2005_17_CIN_KC,CIN,6,50.0
2005_17_CIN_KC,KC,9,80.0
2005_17_DEN_SD,DEN,4,22.0
2005_17_DEN_SD,LAC,8,70.0
2005_17_DET_PIT,DET,5,47.0
2005_17_DET_PIT,PIT,2,15.0
2005_17_HOU_SF,HOU,8,74.0
2005_17_HOU_SF,SF,5,32.0
2005_17_MIA_NE,MIA,9,77.0
2005_17_MIA_NE,NE,6,45.0
2005_17_NO_TB,NO,7,53.0
2005_17_NO_TB,TB,10,107.0
2005_17_NYG_OAK,LV,8,54.0
2005_17_NYG_OAK,NYG,9,70.0
2005_17_SEA_GB,GB,7,50.0
2005_17_SEA_GB,SEA,5,58.0
2005_17_STL_DAL,DAL,10,78.0
2005_17_STL_DAL,LA,7,40.0
2005_17_TEN_JAX,JAX,7,50.0
2005_17_TEN_JAX,TEN,18,140.0
2005_17_WAS_PHI,PHI,5,45.0
2005_17_WAS_PHI,WAS,7,60.0
2005_18_CAR_NYG,CAR,7,52.0
2005_18_CAR_NYG,NYG,2,15.0
2005_18_JAX_NE,JAX,8,40.0
2005_18_JAX_NE,NE,4,32.0
2005_18_PIT_CIN,CIN,7,90.0
2005_18_PIT_CIN,PIT,6,39.0
2005_18_WAS_TB,TB,3,30.0
2005_18_WAS_TB,WAS,4,30.0
2005_19_CAR_CHI,CAR,9,50.0
2005_19_CAR_CHI,CHI,4,19.0
2005_19_NE_DEN,DEN,4,24.0
2005_19_NE_DEN,NE,8,82.0
2005_19_PIT_IND,IND,9,67.0
2005_19_PIT_IND,PIT,2,8.0
2005_19_WAS_SEA,SEA,2,10.0
2005_19_WAS_SEA,WAS,7,50.0
2005_20_CAR_SEA,CAR,5,57.0
2005_20_CAR_SEA,SEA,7,63.0
2005_20_PIT_DEN,DEN,4,20.0
2005_20_PIT_DEN,PIT,8,61.0
2005_21_SEA_PIT,PIT,3,20.0
2005_21_SEA_PIT,SEA,7,70.0
2006_01_ATL_CAR,ATL,2,20.0
2006_01_ATL_CAR,CAR,8,45.0
2006_01_BAL_TB,BAL,4,25.0
2006_01_BAL_TB,TB,3,21.0
2006_01_BUF_NE,BUF,7,53.0
2006_01_BUF_NE,NE,1,5.0
2006_01_CHI_GB,CHI,4,25.0
2006_01_CHI_GB,GB,5,45.0
2006_01_CIN_KC,CIN,5,40.0
2006_01_CIN_KC,KC,5,40.0
2006_01_DAL_JAX,DAL,9,93.0
2006_01_DAL_JAX,JAX,2,41.0
2006_01_DEN_STL,DEN,4,30.0
2006_01_DEN_STL,LA,10,94.0
2006_01_IND_NYG,IND,3,20.0
2006_01_IND_NYG,NYG,10,64.0
2006_01_MIA_PIT,MIA,6,63.0
2006_01_MIA_PIT,PIT,1,10.0
2006_01_MIN_WAS,MIN,9,60.0
2006_01_MIN_WAS,WAS,7,55.0
2006_01_NO_CLE,CLE,4,35.0
2006_01_NO_CLE,NO,6,44.0
2006_01_NYJ_TEN,NYJ,8,53.0
2006_01_NYJ_TEN,TEN,8,70.0
2006_01_PHI_HOU,HOU,3,20.0
2006_01_PHI_HOU,PHI,5,51.0
2006_01_SD_OAK,LAC,3,25.0
2006_01_SD_OAK,LV,7,54.0
2006_01_SEA_DET,DET,7,61.0
2006_01_SEA_DET,SEA,8,55.0
2006_01_SF_ARI,ARI,11,85.0
2006_01_SF_ARI,SF,8,62.0
2006_02_ARI_SEA,ARI,11,66.0
2006_02_ARI_SEA,SEA,7,73.0
2006_02_BUF_MIA,BUF,4,30.0
2006_02_BUF_MIA,MIA,6,75.0
2006_02_CAR_MIN,CAR,6,32.0
2006_02_CAR_MIN,MIN,9,54.0
2006_02_CLE_CIN,CIN,9,49.0
2006_02_CLE_CIN,CLE,2,27.0
2006_02_DET_CHI,CHI,6,93.0
2006_02_DET_CHI,DET,14,104.0
2006_02_HOU_IND,HOU,8,58.0
2006_02_HOU_IND,IND,7,60.0
2006_02_KC_DEN,KC,4,26.0
2006_02_NE_NYJ,NE,6,64.0
2006_02_NE_NYJ,NYJ,4,48.0
2006_02_NO_GB,GB,5,31.0
2006_02_NO_GB,NO,2,14.0
2006_02_NYG_PHI,NYG,9,75.0
2006_02_NYG_PHI,PHI,10,66.0
2006_02_OAK_BAL,BAL,9,65.0
2006_02_OAK_BAL,LV,6,45.0
2006_02_PIT_JAX,JAX,10,86.0
2006_02_PIT_JAX,PIT,3,25.0
2006_02_STL_SF,LA,6,40.0
2006_02_STL_SF,SF,2,20.0
2006_02_TB_ATL,ATL,8,83.0
2006_02_TB_ATL,TB,8,99.0
2006_02_TEN_SD,LAC,7,53.0
2006_02_TEN_SD,TEN,6,55.0
2006_02_WAS_DAL,DAL,9,90.0
2006_02_WAS_DAL,WAS,11,117.0
2006_03_ATL_NO,ATL,5,43.0
2006_03_ATL_NO,NO,4,40.0
2006_03_BAL_CLE,BAL,5,30.0
2006_03_BAL_CLE,CLE,2,17.0
2006_03_CAR_TB,CAR,7,40.0
2006_03_CAR_TB,TB,6,56.0
2006_03_CHI_MIN,CHI,10,82.0
2006_03_CHI_MIN,MIN,8,83.0
2006_03_CIN_PIT,CIN,5,45.0
2006_03_CIN_PIT,PIT,2,25.0
2006_03_DEN_NE,DEN,7,52.0
2006_03_DEN_NE,NE,6,78.0
2006_03_GB_DET,DET,6,46.0
2006_03_GB_DET,GB,5,30.0
2006_03_JAX_IND,IND,4,35.0
2006_03_JAX_IND,JAX,4,38.0
2006_03_NYG_SEA,NYG,8,63.0
2006_03_NYG_SEA,SEA,4,22.0
2006_03_NYJ_BUF,BUF,6,43.0
2006_03_NYJ_BUF,NYJ,8,52.0
2006_03_PHI_SF,PHI,9,72.0
2006_03_PHI_SF,SF,8,64.0
2006_03_STL_ARI,ARI,5,52.0
2006_03_STL_ARI,LA,5,25.0
2006_03_TEN_MIA,MIA,5,29.0
2006_03_TEN_MIA,TEN,6,47.0
2006_03_WAS_HOU,HOU,7,57.0
2006_03_WAS_HOU,WAS,12,126.0
2006_04_ARI_ATL,ARI,4,19.0
2006_04_ARI_ATL,ATL,5,40.0
2006_04_CLE_OAK,CLE,4,37.0
2006_04_CLE_OAK,LV,6,47.0
2006_04_DAL_TEN,DAL,5,61.0
2006_04_DAL_TEN,TEN,4,40.0
2006_04_DET_STL,DET,4,70.0
2006_04_DET_STL,LA,7,51.0
2006_04_GB_PHI,GB,7,62.0
2006_04_GB_PHI,PHI,5,53.0
2006_04_IND_NYJ,IND,10,64.0
2006_04_IND_NYJ,NYJ,5,47.0
2006_04_JAX_WAS,JAX,4,35.0
2006_04_JAX_WAS,WAS,4,40.0
2006_04_MIA_HOU,HOU,2,15.0
2006_04_MIA_HOU,MIA,5,35.0
2006_04_MIN_BUF,BUF,15,104.0
2006_04_MIN_BUF,MIN,12,78.0
2006_04_NE_CIN,CIN,9,74.0
2006_04_NE_CIN,NE,7,61.0
2006_04_NO_CAR,CAR,7,48.0
2006_04_NO_CAR,NO,5,38.0
2006_04_SD_BAL,BAL,4,30.0
2006_04_SD_BAL,LAC,10,77.0
2006_04_SEA_CHI,CHI,5,60.0
2006_04_SEA_CHI,SEA,7,59.0
2006_04_SF_KC,KC,3,30.0
2006_04_SF_KC,SF,6,73.0
2006_05_BAL_DEN,BAL,3,15.0
2006_05_BAL_DEN,DEN,3,25.0
2006_05_BUF_CHI,BUF,7,44.0
2006_05_BUF_CHI,CHI,4,21.0
2006_05_CLE_CAR,CAR,4,34.0
2006_05_CLE_CAR,CLE,7,70.0
2006_05_DAL_PHI,DAL,7,49.0
2006_05_DAL_PHI,PHI,3,67.0
2006_05_DET_MIN,DET,7,50.0
2006_05_DET_MIN,MIN,5,40.0
2006_05_KC_ARI,ARI,7,50.0
2006_05_KC_ARI,KC,5,49.0
2006_05_MIA_NE,MIA,10,81.0
2006_05_MIA_NE,NE,7,59.0
2006_05_NYJ_JAX,JAX,9,62.0
2006_05_NYJ_JAX,NYJ,6,59.0
2006_05_OAK_SF,LV,5,35.0
2006_05_OAK_SF,SF,3,20.0
2006_05_PIT_SD,LAC,2,10.0
2006_05_PIT_SD,PIT,4,30.0
2006_05_STL_GB,GB,4,41.0
2006_05_STL_GB,LA,10,78.0
2006_05_TB_NO,NO,9,49.0
2006_05_TB_NO,TB,8,66.0
2006_05_TEN_IND,IND,5,45.0
2006_05_TEN_IND,TEN,6,36.0
2006_05_WAS_NYG,NYG,8,76.0
2006_05_WAS_NYG,WAS,5,35.0
2006_06_BUF_DET,BUF,2,20.0
2006_06_BUF_DET,DET,6,40.0
2006_06_CAR_BAL,BAL,5,40.0
2006_06_CAR_BAL,CAR,4,20.0
2006_06_CHI_ARI,ARI,9,65.0
2006_06_CHI_ARI,CHI,6,50.0
2006_06_CIN_TB,CIN,10,84.0
2006_06_CIN_TB,TB,9,75.0
2006_06_HOU_DAL,DAL,9,73.0
2006_06_HOU_DAL,HOU,7,42.0
2006_06_KC_PIT,KC,6,50.0
2006_06_KC_PIT,PIT,5,41.0
2006_06_MIA_NYJ,MIA,6,61.0
2006_06_MIA_NYJ,NYJ,8,70.0
2006_06_NYG_ATL,ATL,4,40.0
2006_06_NYG_ATL,NYG,5,45.0
2006_06_OAK_DEN,DEN,5,39.0
2006_06_OAK_DEN,LV,13,95.0
2006_06_PHI_NO,NO,7,64.0
2006_06_PHI_NO,PHI,8,67.0
2006_06_SD_SF,LAC,6,51.0
2006_06_SD_SF,SF,9,116.0
2006_06_SEA_STL,LA,6,72.0
2006_06_SEA_STL,SEA,10,65.0
2006_06_TEN_WAS,TEN,5,51.0
2006_06_TEN_WAS,WAS,6,46.0
2006_07_ARI_OAK,ARI,4,25.0
2006_07_ARI_OAK,LV,8,70.0
2006_07_CAR_CIN,CAR,8,41.0
2006_07_CAR_CIN,CIN,5,55.0
2006_07_DEN_CLE,CLE,2,10.0
2006_07_DEN_CLE,DEN,3,30.0
2006_07_DET_NYJ,DET,9,60.0
2006_07_DET_NYJ,NYJ,2,20.0
2006_07_GB_MIA,GB,9,74.0
2006_07_GB_MIA,MIA,8,70.0
2006_07_JAX_HOU,HOU,3,17.0
2006_07_JAX_HOU,JAX,7,35.0
2006_07_MIN_SEA,MIN,5,45.0
2006_07_MIN_SEA,SEA,5,30.0
2006_07_NE_BUF,BUF,9,67.0
2006_07_NE_BUF,NE,3,25.0
2006_07_NYG_DAL,DAL,1,5.0
2006_07_NYG_DAL,NYG,3,24.0
2006_07_PHI_TB,PHI,6,50.0
2006_07_PHI_TB,TB,2,15.0
2006_07_PIT_ATL,ATL,6,40.0
2006_07_PIT_ATL,PIT,9,65.0
2006_07_SD_KC,KC,6,50.0
2006_07_SD_KC,LAC,7,60.0
2006_07_WAS_IND,IND,3,27.0
2006_07_WAS_IND,WAS,10,91.0
2006_08_ARI_GB,ARI,9,68.0
2006_08_ARI_GB,GB,10,65.0
2006_08_ATL_CIN,ATL,9,75.0
2006_08_ATL_CIN,CIN,4,30.0
2006_08_BAL_NO,BAL,9,69.0
2006_08_BAL_NO,NO,10,68.0
2006_08_DAL_CAR,CAR,5,44.0
2006_08_DAL_CAR,DAL,9,86.0
2006_08_HOU_TEN,HOU,10,74.0
2006_08_HOU_TEN,TEN,8,64.0
2006_08_IND_DEN,DEN,3,24.0
2006_08_IND_DEN,IND,5,55.0
2006_08_JAX_PHI,JAX,5,44.0
2006_08_JAX_PHI,PHI,8,50.0
2006_08_NE_MIN,MIN,6,39.0
2006_08_NE_MIN,NE,9,85.0
2006_08_NYJ_CLE,CLE,3,42.0
2006_08_NYJ_CLE,NYJ,1,5.0
2006_08_PIT_OAK,LV,5,45.0
2006_08_PIT_OAK,PIT,6,70.0
2006_08_SEA_KC,KC,6,40.0
2006_08_SEA_KC,SEA,4,35.0
2006_08_SF_CHI,CHI,5,49.0
2006_08_SF_CHI,SF,5,38.0
2006_08_STL_SD,LA,4,20.0
2006_08_STL_SD,LAC,3,43.0
2006_08_TB_NYG,NYG,4,40.0
2006_08_TB_NYG,TB,3,30.0
2006_09_ATL_DET,ATL,9,76.0
2006_09_ATL_DET,DET,10,71.0
2006_09_CIN_BAL,BAL,8,81.0
2006_09_CIN_BAL,CIN,4,40.0
2006_09_CLE_SD,CLE,6,50.0
2006_09_CLE_SD,LAC,12,113.0
2006_09_DAL_WAS,DAL,11,153.0
2006_09_DAL_WAS,WAS,5,41.0
2006_09_DEN_PIT,DEN,8,60.0
2006_09_DEN_PIT,PIT,5,50.0
2006_09_GB_BUF,BUF,8,50.0
2006_09_GB_BUF,GB,5,36.0
2006_09_HOU_NYG,HOU,8,65.0
2006_09_HOU_NYG,NYG,6,53.0
2006_09_IND_NE,IND,7,68.0
2006_09_IND_NE,NE,8,81.0
2006_09_KC_STL,KC,5,23.0
2006_09_KC_STL,LA,8,67.0
2006_09_MIA_CHI,CHI,7,45.0
2006_09_MIA_CHI,MIA,11,69.0
2006_09_MIN_SF,MIN,6,65.0
2006_09_MIN_SF,SF,5,56.0
2006_09_NO_TB,NO,4,25.0
2006_09_NO_TB,TB,4,25.0
2006_09_OAK_SEA,LV,8,60.0
2006_09_OAK_SEA,SEA,10,80.0
2006_09_TEN_JAX,JAX,4,20.0
2006_09_TEN_JAX,TEN,4,20.0
2006_10_BAL_TEN,BAL,8,91.0
2006_10_BAL_TEN,TEN,3,20.0
2006_10_BUF_IND,BUF,5,40.0
2006_10_BUF_IND,IND,6,54.0
2006_10_CHI_NYG,CHI,9,80.0
2006_10_CHI_NYG,NYG,10,96.0
2006_10_CLE_ATL,ATL,8,76.0
2006_10_CLE_ATL,CLE,7,52.0
2006_10_DAL_ARI,ARI,5,35.0
2006_10_DAL_ARI,DAL,8,69.0
2006_10_DEN_OAK,DEN,4,15.0
2006_10_DEN_OAK,LV,3,25.0
2006_10_GB_MIN,GB,5,34.0
2006_10_GB_MIN,MIN,7,49.0
2006_10_HOU_JAX,HOU,6,51.0
2006_10_HOU_JAX,JAX,9,65.0
2006_10_KC_MIA,KC,7,65.0
2006_10_KC_MIA,MIA,1,3.0
2006_10_NO_PIT,NO,3,25.0
2006_10_NO_PIT,PIT,5,34.0
2006_10_NYJ_NE,NE,4,30.0
2006_10_NYJ_NE,NYJ,4,28.0
2006_10_SD_CIN,CIN,5,44.0
2006_10_SD_CIN,LAC,4,45.0
2006_10_SF_DET,DET,5,40.0
2006_10_SF_DET,SF,5,51.0
2006_10_STL_SEA,LA,7,58.0
2006_10_STL_SEA,SEA,3,16.0
2006_10_TB_CAR,CAR,9,70.0
2006_10_TB_CAR,TB,9,71.0
2006_10_WAS_PHI,PHI,7,65.0
2006_10_WAS_PHI,WAS,8,70.0
2006_11_ATL_BAL,ATL,4,47.0
2006_11_ATL_BAL,BAL,7,56.0
