game_id,team,st_epa_for,n_for,st_epa_against,n_against,fx_epa_for,fx_n_for,fx_epa_against,fx_n_against
2004_16_OAK_KC,KC,7.028164,9,5.601998,11,-3.681976,7,3.516809,6
2004_16_OAK_KC,LV,5.601998,11,7.028164,9,3.516809,6,-3.681976,7
2004_16_PHI_STL,LA,1.742880,4,5.633053,11,-2.765770,5,0.017769,1
2004_16_PHI_STL,PHI,5.633053,11,1.742880,4,0.017769,1,-2.765770,5
2004_16_SD_IND,IND,11.473036,9,2.702387,11,-1.735116,7,1.570584,5
2004_16_SD_IND,LAC,2.702387,11,11.473036,9,1.570584,5,-1.735116,7
2004_16_WAS_DAL,DAL,2.604350,8,0.557329,8,0.275942,3,-0.886421,3
2004_16_WAS_DAL,WAS,0.557329,8,2.604350,8,-0.886421,3,0.275942,3
2004_17_ATL_SEA,ATL,2.789274,7,3.824780,9,-2.290492,5,0.055093,4
2004_17_ATL_SEA,SEA,3.824780,9,2.789274,7,0.055093,4,-2.290492,5
2004_17_CIN_PHI,CIN,-0.651294,10,-3.197998,12,-1.095573,7,-1.215610,3
2004_17_CIN_PHI,PHI,-3.197998,12,-0.651294,10,-1.215610,3,-1.095573,7
2004_17_CLE_HOU,CLE,8.321844,6,-1.528719,14,3.558109,6,0.047387,2
2004_17_CLE_HOU,HOU,-1.528719,14,8.321844,6,0.047387,2,3.558109,6
2004_17_DAL_NYG,DAL,2.267056,8,0.089901,10,1.934789,4,0.150139,4
2004_17_DAL_NYG,NYG,0.089901,10,2.267056,8,0.150139,4,1.934789,4
2004_17_DET_TEN,DET,2.138096,10,1.303733,11,0.320575,3,-1.914354,5
2004_17_DET_TEN,TEN,1.303733,11,2.138096,10,-1.914354,5,0.320575,3
2004_17_GB_CHI,CHI,2.087808,12,-0.509858,8,0.027547,2,0.087207,5
2004_17_GB_CHI,GB,-0.509858,8,2.087808,12,0.087207,5,0.027547,2
2004_17_IND_DEN,DEN,0.647331,7,4.329762,16,3.558879,7,0.027547,2
2004_17_IND_DEN,IND,4.329762,16,0.647331,7,0.027547,2,3.558879,7
2004_17_JAX_OAK,JAX,1.569072,10,1.960592,10,0.234072,3,0.976847,2
2004_17_JAX_OAK,LV,1.960592,10,1.569072,10,0.976847,2,0.234072,3
2004_17_KC_SD,KC,0.142833,7,0.458234,8,-1.459647,4,0.678324,4
2004_17_KC_SD,LAC,0.458234,8,0.142833,7,0.678324,4,-1.459647,4
2004_17_MIA_BAL,BAL,3.961238,9,8.432710,13,0.788732,6,-2.783527,4
2004_17_MIA_BAL,MIA,8.432710,13,3.961238,9,-2.783527,4,0.788732,6
2004_17_MIN_WAS,MIN,0.955289,10,5.639340,8,0.112920,2,0.041320,3
2004_17_MIN_WAS,WAS,5.639340,8,0.955289,10,0.041320,3,0.112920,2
2004_17_NO_CAR,CAR,4.975755,12,-0.076854,14,2.358887,3,-3.220879,4
2004_17_NO_CAR,NO,-0.076854,14,4.975755,12,-3.220879,4,2.358887,3
2004_17_NYJ_STL,LA,1.743221,15,8.446367,12,0.326383,4,-1.195574,6
2004_17_NYJ_STL,NYJ,8.446367,12,1.743221,15,-1.195574,6,0.326383,4
2004_17_PIT_BUF,BUF,2.734321,14,11.217743,8,-1.976347,5,1.736158,7
2004_17_PIT_BUF,PIT,11.217743,8,2.734321,14,1.736158,7,-1.976347,5
2004_17_SF_NE,NE,2.594435,6,4.489529,9,0.041320,3,-3.504182,2
2004_17_SF_NE,SF,4.489529,9,2.594435,6,-3.504182,2,0.041320,3
2004_17_TB_ARI,ARI,4.054657,9,0.542341,13,-1.522923,6,0.013773,1
2004_17_TB_ARI,TB,0.542341,13,4.054657,9,0.013773,1,-1.522923,6
2004_18_DEN_IND,DEN,2.658615,12,4.996619,7,0.343379,4,0.124380,7
2004_18_DEN_IND,IND,4.996619,7,2.658615,12,0.124380,7,0.343379,4
2004_18_MIN_GB,GB,4.118173,9,2.041323,8,-1.376087,4,-2.438081,6
2004_18_MIN_GB,MIN,2.041323,8,4.118173,9,-2.438081,6,-1.376087,4
2004_18_NYJ_SD,LAC,-0.397577,10,1.085182,9,-2.520744,4,-2.227741,5
2004_18_NYJ_SD,NYJ,1.085182,9,-0.397577,10,-2.227741,5,-2.520744,4
2004_18_STL_SEA,LA,0.042141,8,1.099197,9,0.805027,5,2.301416,4
2004_18_STL_SEA,SEA,1.099197,9,0.042141,8,2.301416,4,0.805027,5
2004_19_IND_NE,IND,2.108577,11,0.144098,5,0.088138,1,0.617040,4
2004_19_IND_NE,NE,0.144098,5,2.108577,11,0.617040,4,0.088138,1
2004_19_MIN_PHI,MIN,1.100287,10,4.524566,6,0.027547,2,0.183378,5
2004_19_MIN_PHI,PHI,4.524566,6,1.100287,10,0.183378,5,0.027547,2
2004_19_NYJ_PIT,NYJ,0.989191,11,-2.712614,9,-3.942129,5,2.117611,4
2004_19_NYJ_PIT,PIT,-2.712614,9,0.989191,11,2.117611,4,-3.942129,5
2004_19_STL_ATL,ATL,2.320205,6,-10.057710,12,0.828613,7,1.402542,3
2004_19_STL_ATL,LA,-10.057710,12,2.320205,6,1.402542,3,0.828613,7
2004_20_ATL_PHI,ATL,-1.258159,11,1.056031,6,0.097066,2,1.134570,5
2004_20_ATL_PHI,PHI,1.056031,6,-1.258159,11,1.134570,5,0.097066,2
2004_20_NE_PIT,NE,3.639555,10,4.946902,11,2.103582,7,1.430280,5
2004_20_NE_PIT,PIT,4.946902,11,3.639555,10,1.430280,5,2.103582,7
2004_21_NE_PHI,NE,10.097262,11,6.401087,10,0.107057,4,0.041320,3
2004_21_NE_PHI,PHI,6.401087,10,10.097262,11,0.041320,3,0.107057,4
2005_01_ARI_NYG,ARI,0.595828,14,12.066429,11,1.261218,3,0.115316,6
2005_01_ARI_NYG,NYG,12.066429,11,0.595828,14,0.115316,6,1.261218,3
2005_01_CHI_WAS,CHI,3.700309,11,-3.567664,5,0.013773,1,2.106514,3
2005_01_CHI_WAS,WAS,-3.567664,5,3.700309,11,2.106514,3,0.013773,1
2005_01_CIN_CLE,CIN,1.417837,7,2.068875,8,0.535472,5,1.264560,3
2005_01_CIN_CLE,CLE,2.068875,8,1.417837,7,1.264560,3,0.535472,5
2005_01_DAL_SD,DAL,0.765741,8,5.109514,7,0.055093,4,0.608493,4
2005_01_DAL_SD,LAC,5.109514,7,0.765741,8,0.608493,4,0.055093,4
2005_01_DEN_MIA,DEN,3.431382,13,1.128493,6,0.224093,2,1.781940,6
2005_01_DEN_MIA,MIA,1.128493,6,3.431382,13,1.781940,6,0.224093,2
2005_01_GB_DET,DET,0.892135,9,3.221266,10,0.105475,3,1.491627,1
2005_01_GB_DET,GB,3.221266,10,0.892135,9,1.491627,1,0.105475,3
2005_01_HOU_BUF,BUF,0.828008,7,2.543179,12,3.164150,6,0.013773,1
2005_01_HOU_BUF,HOU,2.543179,12,0.828008,7,0.013773,1,3.164150,6
2005_01_IND_BAL,BAL,3.201517,9,0.491698,9,-6.693590,4,0.081908,4
2005_01_IND_BAL,IND,0.491698,9,3.201517,9,0.081908,4,-6.693590,4
2005_01_NO_CAR,CAR,-0.839801,7,1.646626,7,2.405349,4,3.236101,5
2005_01_NO_CAR,NO,1.646626,7,-0.839801,7,3.236101,5,2.405349,4
2005_01_NYJ_KC,KC,2.003230,4,6.823038,9,-0.784904,6,-3.062247,2
2005_01_NYJ_KC,NYJ,6.823038,9,2.003230,4,-3.062247,2,-0.784904,6
2005_01_OAK_NE,LV,4.708450,14,2.224190,11,-3.505499,3,-0.741363,5
2005_01_OAK_NE,NE,2.224190,11,4.708450,14,-0.741363,5,-3.505499,3
2005_01_PHI_ATL,ATL,-2.827886,10,1.408102,8,0.035537,2,-5.460508,4
2005_01_PHI_ATL,PHI,1.408102,8,-2.827886,10,-5.460508,4,0.035537,2
2005_01_SEA_JAX,JAX,3.860745,7,-2.204500,12,-0.578461,7,0.027547,2
2005_01_SEA_JAX,SEA,-2.204500,12,3.860745,7,0.027547,2,-0.578461,7
2005_01_STL_SF,LA,-10.394645,9,2.583306,11,2.710054,5,0.078507,4
2005_01_STL_SF,SF,2.583306,11,-10.394645,9,0.078507,4,2.710054,5
2005_01_TB_MIN,MIN,-0.065465,9,1.548107,10,2.316069,3,0.681504,4
2005_01_TB_MIN,TB,1.548107,10,-0.065465,9,0.681504,4,2.316069,3
2005_01_TEN_PIT,PIT,0.614149,5,5.450836,9,1.686725,6,-3.199566,2
2005_01_TEN_PIT,TEN,5.450836,9,0.614149,5,-3.199566,2,1.686725,6
2005_02_ATL_SEA,ATL,2.942085,11,-1.061341,11,0.377566,2,0.041320,3
2005_02_ATL_SEA,SEA,-1.061341,11,2.942085,11,0.041320,3,0.377566,2
2005_02_BAL_TEN,BAL,-0.891982,16,6.749958,12,0.320691,2,3.204403,5
2005_02_BAL_TEN,TEN,6.749958,12,-0.891982,16,3.204403,5,0.320691,2
2005_02_BUF_TB,BUF,3.619205,11,1.075505,9,0.835604,1,1.091903,3
2005_02_BUF_TB,TB,1.075505,9,3.619205,11,1.091903,3,0.835604,1
2005_02_CLE_GB,CLE,5.136590,9,2.672035,9,-0.201417,5,0.643295,4
2005_02_CLE_GB,GB,2.672035,9,5.136590,9,0.643295,4,-0.201417,5
2005_02_DET_CHI,CHI,0.671808,6,0.952845,11,-2.581944,8,-0.986227,1
2005_02_DET_CHI,DET,0.952845,11,0.671808,6,-0.986227,1,-2.581944,8
2005_02_JAX_IND,IND,-0.525670,9,0.733042,10,0.753062,2,-3.846342,2
2005_02_JAX_IND,JAX,0.733042,10,-0.525670,9,-3.846342,2,0.753062,2
2005_02_KC_OAK,KC,6.528570,7,4.019432,10,-1.268701,6,-1.508513,4
2005_02_KC_OAK,LV,4.019432,10,6.528570,7,-1.508513,4,-1.268701,6
2005_02_MIA_NYJ,MIA,3.988776,11,2.089214,9,-3.687096,2,0.950537,3
2005_02_MIA_NYJ,NYJ,2.089214,9,3.988776,11,0.950537,3,-3.687096,2
2005_02_MIN_CIN,CIN,4.884206,5,3.801353,11,1.744618,7,0.000000,0
2005_02_MIN_CIN,MIN,3.801353,11,4.884206,5,0.000000,0,1.744618,7
2005_02_NE_CAR,CAR,3.172407,11,1.061892,13,5.007331,5,1.292831,3
2005_02_NE_CAR,NE,1.061892,13,3.172407,11,1.292831,3,5.007331,5
2005_02_NYG_NO,NO,-4.054848,9,1.160323,8,-2.531355,3,1.237840,5
2005_02_NYG_NO,NYG,1.160323,8,-4.054848,9,1.237840,5,-2.531355,3
2005_02_PIT_HOU,HOU,-0.315761,10,-0.061353,3,0.023693,1,1.189717,5
2005_02_PIT_HOU,PIT,-0.061353,3,-0.315761,10,1.189717,5,0.023693,1
2005_02_SD_DEN,DEN,1.378452,7,-0.586396,11,-1.063112,6,1.153558,3
2005_02_SD_DEN,LAC,-0.586396,11,1.378452,7,1.153558,3,-1.063112,6
2005_02_SF_PHI,PHI,0.476388,4,5.750606,14,-2.369209,7,0.401908,1
2005_02_SF_PHI,SF,5.750606,14,0.476388,4,0.401908,1,-2.369209,7
2005_02_STL_ARI,ARI,2.480169,9,1.220152,12,3.241259,4,0.335629,3
2005_02_STL_ARI,LA,1.220152,12,2.480169,9,0.335629,3,3.241259,4
2005_02_WAS_DAL,DAL,2.637459,9,1.002823,12,-1.088591,4,0.027547,2
2005_02_WAS_DAL,WAS,1.002823,12,2.637459,9,0.027547,2,-1.088591,4
2005_03_ARI_SEA,ARI,1.086371,13,0.068020,9,5.915227,4,2.100918,7
2005_03_ARI_SEA,SEA,0.068020,9,1.086371,13,2.100918,7,5.915227,4
2005_03_ATL_BUF,ATL,-1.797840,9,5.513808,7,0.248353,4,2.327671,4
2005_03_ATL_BUF,BUF,5.513808,7,-1.797840,9,2.327671,4,0.248353,4
2005_03_CAR_MIA,CAR,4.041459,11,9.457116,11,2.200039,4,0.683944,5
2005_03_CAR_MIA,MIA,9.457116,11,4.041459,11,0.683944,5,2.200039,4
2005_03_CIN_CHI,CHI,2.611015,11,2.713158,11,-2.216802,2,0.511242,4
2005_03_CIN_CHI,CIN,2.713158,11,2.611015,11,0.511242,4,-2.216802,2
2005_03_CLE_IND,CLE,-1.249473,9,-0.493736,6,0.789335,2,0.177939,3
2005_03_CLE_IND,IND,-0.493736,6,-1.249473,9,0.177939,3,0.789335,2
2005_03_DAL_SF,DAL,1.427688,9,2.078947,11,-0.958680,3,0.107794,5
2005_03_DAL_SF,SF,2.078947,11,1.427688,9,0.107794,5,-0.958680,3
2005_03_JAX_NYJ,JAX,10.481209,11,5.755141,13,1.285942,4,0.857889,4
2005_03_JAX_NYJ,NYJ,5.755141,13,10.481209,11,0.857889,4,1.285942,4
2005_03_KC_DEN,DEN,3.429191,4,-0.130846,13,-0.070639,7,0.260769,2
2005_03_KC_DEN,KC,-0.130846,13,3.429191,4,0.260769,2,-0.070639,7
2005_03_NE_PIT,NE,2.677305,9,-0.540855,12,-0.070628,6,-1.507335,5
2005_03_NE_PIT,PIT,-0.540855,12,2.677305,9,-1.507335,5,-0.070628,6
2005_03_NO_MIN,MIN,4.353339,9,-2.802322,14,-0.647254,8,0.079528,2
2005_03_NO_MIN,NO,-2.802322,14,4.353339,9,0.079528,2,-0.647254,8
2005_03_NYG_SD,LAC,4.208085,8,4.902574,12,1.417643,7,1.070346,5
2005_03_NYG_SD,NYG,4.902574,12,4.208085,8,1.070346,5,1.417643,7
2005_03_OAK_PHI,LV,7.144921,11,0.434524,12,-6.083294,6,-0.872059,4
2005_03_OAK_PHI,PHI,0.434524,12,7.144921,11,-0.872059,4,-6.083294,6
2005_03_TB_GB,GB,1.291629,6,-0.159444,10,-2.985165,4,1.154577,3
2005_03_TB_GB,TB,-0.159444,10,1.291629,6,1.154577,3,-2.985165,4
2005_03_TEN_STL,LA,-0.552080,10,2.007109,11,1.417368,5,1.506851,5
2005_03_TEN_STL,TEN,2.007109,11,-0.552080,10,1.506851,5,1.417368,5
2005_04_BUF_NO,BUF,4.592793,11,2.500788,6,-3.075531,2,-1.617798,6
2005_04_BUF_NO,NO,2.500788,6,4.592793,11,-1.617798,6,-3.075531,2
2005_04_DAL_OAK,DAL,1.742096,11,3.546686,8,0.708763,3,3.692083,5
2005_04_DAL_OAK,LV,3.546686,8,1.742096,11,3.692083,5,0.708763,3
2005_04_DEN_JAX,DEN,1.577892,6,1.972755,11,-5.821703,6,0.013773,1
2005_04_DEN_JAX,JAX,1.972755,11,1.577892,6,0.013773,1,-5.821703,6
2005_04_DET_TB,DET,2.537292,10,2.384649,7,1.368289,3,-0.997913,4
2005_04_DET_TB,TB,2.384649,7,2.537292,10,-0.997913,4,1.368289,3
2005_04_GB_CAR,CAR,3.625704,10,3.070500,12,0.442089,5,0.013773,1
2005_04_GB_CAR,GB,3.070500,12,3.625704,10,0.013773,1,0.442089,5
2005_04_HOU_CIN,CIN,2.115815,5,1.637909,9,-0.658934,5,0.249532,2
2005_04_HOU_CIN,HOU,1.637909,9,2.115815,5,0.249532,2,-0.658934,5
2005_04_IND_TEN,IND,2.017477,5,2.993853,9,0.092673,5,-2.377908,3
2005_04_IND_TEN,TEN,2.993853,9,2.017477,5,-2.377908,3,0.092673,5
2005_04_MIN_ATL,ATL,3.980674,6,4.039328,12,1.390059,6,0.991009,2
2005_04_MIN_ATL,MIN,4.039328,12,3.980674,6,0.991009,2,1.390059,6
2005_04_NYJ_BAL,BAL,1.784470,7,0.600584,13,1.428842,3,0.041580,1
2005_04_NYJ_BAL,NYJ,0.600584,13,1.784470,7,0.041580,1,1.428842,3
2005_04_PHI_KC,KC,8.422418,12,0.905257,9,0.919365,5,-1.207798,6
2005_04_PHI_KC,PHI,0.905257,9,8.422418,12,-1.207798,6,0.919365,5
2005_04_SD_NE,LAC,0.309849,7,4.809594,12,1.105284,7,-2.448856,4
2005_04_SD_NE,NE,4.809594,12,0.309849,7,-2.448856,4,1.105284,7
2005_04_SEA_WAS,SEA,0.365473,7,1.974561,7,-3.015643,5,-1.958106,5
2005_04_SEA_WAS,WAS,1.974561,7,0.365473,7,-1.958106,5,-3.015643,5
2005_04_SF_ARI,ARI,2.344826,6,4.096863,16,5.184877,7,0.027547,2
2005_04_SF_ARI,SF,4.096863,16,2.344826,6,0.027547,2,5.184877,7
2005_04_STL_NYG,LA,1.675220,11,2.199242,7,-1.060909,5,1.577318,8
2005_04_STL_NYG,NYG,2.199242,7,1.675220,11,1.577318,8,-1.060909,5
2005_05_BAL_DET,BAL,-3.920804,10,-1.058817,7,0.877677,3,0.138366,5
2005_05_BAL_DET,DET,-1.058817,7,-3.920804,10,0.138366,5,0.877677,3
2005_05_CAR_ARI,ARI,1.894673,8,1.647175,10,3.074316,4,-0.870385,6
2005_05_CAR_ARI,CAR,1.647175,10,1.894673,8,-0.870385,6,3.074316,4
2005_05_CHI_CLE,CHI,3.116513,9,2.720471,9,-1.671414,3,1.169597,4
2005_05_CHI_CLE,CLE,2.720471,9,3.116513,9,1.169597,4,-1.671414,3
2005_05_CIN_JAX,CIN,-1.846184,12,-4.796857,10,2.005814,4,5.289761,5
2005_05_CIN_JAX,JAX,-4.796857,10,-1.846184,12,5.289761,5,2.005814,4
2005_05_IND_SF,IND,0.469323,4,4.311331,10,0.055093,4,0.399570,1
2005_05_IND_SF,SF,4.311331,10,0.469323,4,0.399570,1,0.055093,4
2005_05_MIA_BUF,BUF,8.199631,9,3.597047,8,1.835767,4,0.027547,2
2005_05_MIA_BUF,MIA,3.597047,8,8.199631,9,0.027547,2,1.835767,4
2005_05_NE_ATL,ATL,2.506539,13,0.174396,12,2.062474,4,0.249786,5
2005_05_NE_ATL,NE,0.174396,12,2.506539,13,0.249786,5,2.062474,4
2005_05_NO_GB,GB,-1.498580,8,3.705158,15,0.297802,8,-4.861344,3
2005_05_NO_GB,NO,3.705158,15,-1.498580,8,-4.861344,3,0.297802,8
2005_05_PHI_DAL,DAL,3.275665,5,0.082609,16,2.900595,7,0.089860,2
2005_05_PHI_DAL,PHI,0.082609,16,3.275665,5,0.089860,2,2.900595,7
2005_05_PIT_SD,LAC,7.923156,9,2.672779,12,2.236278,4,0.749891,4
2005_05_PIT_SD,PIT,2.672779,12,7.923156,9,0.749891,4,2.236278,4
2005_05_SEA_STL,LA,0.263992,13,3.185587,12,0.855255,5,1.704290,7
2005_05_SEA_STL,SEA,3.185587,12,0.263992,13,1.704290,7,0.855255,5
2005_05_TB_NYJ,NYJ,3.000631,9,6.505446,8,-5.066496,4,2.454311,4
2005_05_TB_NYJ,TB,6.505446,8,3.000631,9,2.454311,4,-5.066496,4
2005_05_TEN_HOU,HOU,4.204879,12,5.942350,10,4.164958,4,4.264205,7
2005_05_TEN_HOU,TEN,5.942350,10,4.204879,12,4.264205,7,4.164958,4
2005_05_WAS_DEN,DEN,2.642163,13,1.320142,9,0.041320,3,-3.130488,4
2005_05_WAS_DEN,WAS,1.320142,9,2.642163,13,-3.130488,4,0.041320,3
2005_06_ATL_NO,ATL,3.344833,10,0.700605,7,0.989065,6,-8.984754,6
2005_06_ATL_NO,NO,0.700605,7,3.344833,10,-8.984754,6,0.989065,6
2005_06_CAR_DET,CAR,-0.074080,10,3.757468,9,-2.578647,4,-0.603141,5
2005_06_CAR_DET,DET,3.757468,9,-0.074080,10,-0.603141,5,-2.578647,4
2005_06_CIN_TEN,CIN,0.114514,10,4.325665,9,-2.964361,6,1.733181,5
2005_06_CIN_TEN,TEN,4.325665,9,0.114514,10,1.733181,5,-2.964361,6
2005_06_CLE_BAL,BAL,3.588743,7,0.370086,10,1.828280,4,0.120601,1
2005_06_CLE_BAL,CLE,0.370086,10,3.588743,7,0.120601,1,1.828280,4
2005_06_HOU_SEA,HOU,2.422456,13,1.781787,4,-0.263363,3,0.082640,6
2005_06_HOU_SEA,SEA,1.781787,4,2.422456,13,0.082640,6,-0.263363,3
2005_06_JAX_PIT,JAX,-2.741534,13,0.690881,10,0.139107,3,-2.470562,4
2005_06_JAX_PIT,PIT,0.690881,10,-2.741534,13,-2.470562,4,0.139107,3
2005_06_MIA_TB,MIA,1.826058,12,-2.209915,11,3.948426,3,1.293901,5
2005_06_MIA_TB,TB,-2.209915,11,1.826058,12,1.293901,5,3.948426,3
2005_06_MIN_CHI,CHI,1.831406,7,-0.480297,11,0.055093,4,-6.292530,3
2005_06_MIN_CHI,MIN,-0.480297,11,1.831406,7,-6.292530,3,0.055093,4
2005_06_NE_DEN,DEN,5.830241,12,6.396785,12,0.055093,4,0.077330,5
2005_06_NE_DEN,NE,6.396785,12,5.830241,12,0.077330,5,0.055093,4
2005_06_NYG_DAL,DAL,1.080306,8,3.126833,9,-1.813045,6,3.176961,3
2005_06_NYG_DAL,NYG,3.126833,9,1.080306,8,3.176961,3,-1.813045,6
2005_06_NYJ_BUF,BUF,3.335214,8,3.614498,10,2.181153,5,1.316279,3
2005_06_NYJ_BUF,NYJ,3.614498,10,3.335214,8,1.316279,3,2.181153,5
2005_06_SD_OAK,LAC,6.447588,10,7.219324,12,0.905018,5,0.027547,2
2005_06_SD_OAK,LV,7.219324,12,6.447588,10,0.027547,2,0.905018,5
2005_06_STL_IND,IND,-2.501057,7,0.454013,10,-2.446679,8,1.434153,4
2005_06_STL_IND,LA,0.454013,10,-2.501057,7,1.434153,4,-2.446679,8
2005_06_WAS_KC,KC,1.827793,9,3.467397,10,0.903365,4,0.041320,3
2005_06_WAS_KC,WAS,3.467397,10,1.827793,9,0.041320,3,0.903365,4
2005_07_BAL_CHI,BAL,0.868008,12,2.122814,10,1.115052,2,-2.500224,3
2005_07_BAL_CHI,CHI,2.122814,10,0.868008,12,-2.500224,3,1.115052,2
2005_07_BUF_OAK,BUF,4.511004,11,1.503628,7,0.983130,3,0.218208,6
2005_07_BUF_OAK,LV,1.503628,7,4.511004,11,0.218208,6,0.983130,3
2005_07_DAL_SEA,DAL,8.560320,12,0.728423,12,-3.420876,3,3.708251,3
2005_07_DAL_SEA,SEA,0.728423,12,8.560320,12,3.708251,3,-3.420876,3
2005_07_DEN_NYG,DEN,3.187569,8,6.686918,10,0.103511,6,1.969712,4
2005_07_DEN_NYG,NYG,6.686918,10,3.187569,8,1.969712,4,0.103511,6
2005_07_DET_CLE,CLE,5.922603,10,-1.154809,8,0.480260,2,-0.281242,4
2005_07_DET_CLE,DET,-1.154809,8,5.922603,10,-0.281242,4,0.480260,2
2005_07_GB_MIN,GB,1.604783,8,5.475484,7,-5.170621,6,1.723975,5
2005_07_GB_MIN,MIN,5.475484,7,1.604783,8,1.723975,5,-5.170621,6
2005_07_IND_HOU,HOU,11.786859,11,0.596770,4,0.047387,2,0.627129,6
2005_07_IND_HOU,IND,0.596770,4,11.786859,11,0.627129,6,0.047387,2
2005_07_KC_MIA,KC,2.381132,10,7.192152,15,4.434147,6,0.633512,4
2005_07_KC_MIA,MIA,7.192152,15,2.381132,10,0.633512,4,4.434147,6
2005_07_NO_STL,LA,0.446727,9,1.812553,9,-2.571410,5,-3.169716,4
2005_07_NO_STL,NO,1.812553,9,0.446727,9,-3.169716,4,-2.571410,5
2005_07_NYJ_ATL,ATL,-1.671915,7,3.544927,11,1.029651,5,0.035537,2
2005_07_NYJ_ATL,NYJ,3.544927,11,-1.671915,7,0.035537,2,1.029651,5
2005_07_PIT_CIN,CIN,0.665477,10,3.610643,6,-1.737412,4,1.100687,5
2005_07_PIT_CIN,PIT,3.610643,6,0.665477,10,1.100687,5,-1.737412,4
2005_07_SD_PHI,LAC,4.532664,12,1.889785,10,-8.602217,4,1.175571,4
2005_07_SD_PHI,PHI,1.889785,10,4.532664,12,1.175571,4,-8.602217,4
2005_07_SF_WAS,SF,2.279879,16,1.430098,8,1.635243,3,0.343202,8
2005_07_SF_WAS,WAS,1.430098,8,2.279879,16,0.343202,8,1.635243,3
2005_07_TEN_ARI,ARI,3.526919,13,5.078207,12,0.765865,4,2.356548,2
2005_07_TEN_ARI,TEN,5.078207,12,3.526919,13,2.356548,2,0.765865,4
2005_08_ARI_DAL,ARI,2.861276,12,0.998010,7,3.710885,3,0.165321,6
2005_08_ARI_DAL,DAL,0.998010,7,2.861276,12,0.165321,6,3.710885,3
2005_08_BAL_PIT,BAL,-1.112667,6,-0.104138,9,1.393037,6,1.912985,4
2005_08_BAL_PIT,PIT,-0.104138,9,-1.112667,6,1.912985,4,1.393037,6
2005_08_BUF_NE,BUF,1.131771,6,5.463151,10,-1.819819,5,-2.025508,4
2005_08_BUF_NE,NE,5.463151,10,1.131771,6,-2.025508,4,-1.819819,5
2005_08_CHI_DET,CHI,3.110408,12,-0.165164,12,0.638920,3,-2.257085,4
2005_08_CHI_DET,DET,-0.165164,12,3.110408,12,-2.257085,4,0.638920,3
2005_08_CLE_HOU,CLE,-3.169562,10,3.982148,9,1.151228,4,-0.819417,6
2005_08_CLE_HOU,HOU,3.982148,9,-3.169562,10,-0.819417,6,1.151228,4
2005_08_GB_CIN,CIN,2.740215,9,1.754564,7,0.041320,3,0.027547,2
2005_08_GB_CIN,GB,1.754564,7,2.740215,9,0.027547,2,0.041320,3
2005_08_JAX_STL,JAX,-3.268134,7,-2.090471,9,-6.926022,5,0.660242,4
2005_08_JAX_STL,LA,-2.090471,9,-3.268134,7,0.660242,4,-6.926022,5
2005_08_KC_SD,KC,2.711761,11,2.773235,11,0.604833,4,0.055093,4
2005_08_KC_SD,LAC,2.773235,11,2.711761,11,0.055093,4,0.604833,4
2005_08_MIA_NO,MIA,1.945404,8,1.828035,10,0.229677,6,2.315600,2
2005_08_MIA_NO,NO,1.828035,10,1.945404,8,2.315600,2,0.229677,6
2005_08_MIN_CAR,CAR,2.594172,5,3.074797,12,0.197493,7,-3.361066,2
2005_08_MIN_CAR,MIN,3.074797,12,2.594172,5,-3.361066,2,0.197493,7
2005_08_OAK_TEN,LV,1.211504,9,0.065746,10,0.568962,6,-0.084427,4
2005_08_OAK_TEN,TEN,0.065746,10,1.211504,9,-0.084427,4,0.568962,6
2005_08_PHI_DEN,DEN,1.374932,11,5.176984,16,0.096413,7,0.041320,3
2005_08_PHI_DEN,PHI,5.176984,16,1.374932,11,0.041320,3,0.096413,7
2005_08_TB_SF,SF,0.794845,12,-0.690948,13,3.236748,6,-1.691825,3
2005_08_TB_SF,TB,-0.690948,13,0.794845,12,-1.691825,3,3.236748,6
2005_08_WAS_NYG,NYG,1.182909,5,0.515901,17,3.746661,9,0.000000,0
2005_08_WAS_NYG,WAS,0.515901,17,1.182909,5,0.000000,0,3.746661,9
2005_09_ATL_MIA,ATL,-1.051037,6,9.707416,10,0.069036,3,0.241471,2
2005_09_ATL_MIA,MIA,9.707416,10,-1.051037,6,0.241471,2,0.069036,3
2005_09_CAR_TB,CAR,1.632862,9,5.743952,13,0.462716,6,0.027547,2
2005_09_CAR_TB,TB,5.743952,13,1.632862,9,0.027547,2,0.462716,6
2005_09_CHI_NO,CHI,4.001364,10,4.426440,12,-2.687730,5,0.083666,3
2005_09_CHI_NO,NO,4.426440,12,4.001364,10,0.083666,3,-2.687730,5
2005_09_CIN_BAL,BAL,4.570500,7,0.600660,6,1.431823,3,-3.438338,4
2005_09_CIN_BAL,CIN,0.600660,6,4.570500,7,-3.438338,4,1.431823,3
2005_09_DET_MIN,DET,4.540428,11,3.909666,8,-3.618002,3,-0.859191,6
2005_09_DET_MIN,MIN,3.909666,8,4.540428,11,-0.859191,6,-3.618002,3
2005_09_HOU_JAX,HOU,1.546005,9,0.730540,9,0.027547,2,0.041320,3
2005_09_HOU_JAX,JAX,0.730540,9,1.546005,9,0.041320,3,0.027547,2
2005_09_IND_NE,IND,5.919126,5,6.064629,11,0.662100,6,0.041320,3
2005_09_IND_NE,NE,6.064629,11,5.919126,5,0.041320,3,0.662100,6
2005_09_NYG_SF,NYG,2.218766,8,2.819967,12,0.099851,4,4.721283,2
