date,league,category,text,gt,apt,sheet_id
2025-03-02,CBB,sharp,EVANSVILLE OVER 142.5,15:00:00,1245PM,1rGfsP4XpZeb58EloGjfTFA3qwPhdztn24vJ2VuIuTJI
2025-03-02,CBB,sharp,MLB PRESESON,GT,APT,1rGfsP4XpZeb58EloGjfTFA3qwPhdztn24vJ2VuIuTJI
2025-03-02,CBB,sharp,m,GT,APT,1rGfsP4XpZeb58EloGjfTFA3qwPhdztn24vJ2VuIuTJI
2025-03-02,NBA,squares,BOSTON -3.5,18:00:00,11:00:00,1rGfsP4XpZeb58EloGjfTFA3qwPhdztn24vJ2VuIuTJI
2025-03-02,NBA,squares,LA LAKERS +2.5,20:00:00,815AM,1rGfsP4XpZeb58EloGjfTFA3qwPhdztn24vJ2VuIuTJI
2025-03-02,NHL,squares,MINNESOTA -150,13:00:00,815AM,1rGfsP4XpZeb58EloGjfTFA3qwPhdztn24vJ2VuIuTJI
2025-03-02,NHL,squares,NY RANGERS -160,330PM,815AM,1rGfsP4XpZeb58EloGjfTFA3qwPhdztn24vJ2VuIuTJI
2025-03-02,CBB,squares,MARIST -3.5,12:00:00,11:00:00,1rGfsP4XpZeb58EloGjfTFA3qwPhdztn24vJ2VuIuTJI
2025-03-02,CBB,squares,LIBERTY -9.5,18:00:00,11:00:00,1rGfsP4XpZeb58EloGjfTFA3qwPhdztn24vJ2VuIuTJI
2025-03-02,CBB,squares,QUINNIPIAC -1.5,13:00:00,11:00:00,1rGfsP4XpZeb58EloGjfTFA3qwPhdztn24vJ2VuIuTJI
2025-03-02,CBB,squares,BELMONT -3.5,14:00:00,815AM,1rGfsP4XpZeb58EloGjfTFA3qwPhdztn24vJ2VuIuTJI
2025-03-02,CBB,squares,MLB PRESESON,GT,APT,1rGfsP4XpZeb58EloGjfTFA3qwPhdztn24vJ2VuIuTJI
2025-03-02,CBB,squares,CUBS -165,,,1rGfsP4XpZeb58EloGjfTFA3qwPhdztn24vJ2VuIuTJI
2025-03-02,CBB,squares,HOUSTON,,,1rGfsP4XpZeb58EloGjfTFA3qwPhdztn24vJ2VuIuTJI
2025-03-03,NBA,book_needs,CHARLOTTE +12.5,19:00:00,1215PM,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,NBA,book_needs,DALLAS +2,19:00:00,09:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,NHL,book_needs,TAMPA +120,19:00:00,09:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,NHL,book_needs,OTTAWA +125,730PM,17:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,NHL,book_needs,NY ISLANDERS -105,730PM,09:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,CBB,book_needs,NORTHWESTERN +3.5,19:00:00,17:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,CBB,book_needs,WICHITA STATE +7.5,20:00:00,09:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,CBB,book_needs,EASTERN WASHINGTON +9.5,21:00:00,09:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,CBB,book_needs,MLB PRESESON,GT,APT,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,CBB,book_needs,TAMPA -130,105PM,09:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,CBB,book_needs,ATH +100,,,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,CBB,mega_sharps,PORTLAND OVER 227,19:00:00,09:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,CBB,mega_sharps,SAN JOSE +285,730PM,17:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,NBA,sharp,MEMPHIS -9,19:00:00,1215PM,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,NBA,sharp,PORTLAND OVER 227,19:00:00,09:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,NBA,sharp,MIAMI UNDER 219.5,730PM,09:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,NBA,sharp,HOUSTON OVER 227.5,20:00:00,09:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,NBA,sharp,SACREMENTO -2,830PM,1215PM,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,NBA,sharp,UTAH +10,21:00:00,09:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,NHL,sharp,NY ISLANDERS +125,19:00:00,09:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,NHL,sharp,SAN JOSE +285,730PM,17:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,NHL,sharp,SAN JOSE OVER 5.5,730PM,09:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,NHL,sharp,TAMPA BAY +115,19:00:00,09:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,CBB,sharp,INCARNATE WORD +2.5,19:00:00,17:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,CBB,sharp,NEW ORLEANS +15.5,20:00:00,09:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,CBB,sharp,WICHITA STATE +8.5,21:00:00,09:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,CBB,sharp,MONTANA STATE -4.5,21:00:00,17:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,CBB,sharp,SACRAMENTO STATE +13.5,22:00:00,09:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,CBB,sharp,GRAMBLING STATE OVER 133.5,19:00:00,09:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,CBB,sharp,NORTH ALABAMA UNDER 145.5,19:00:00,17:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,CBB,sharp,FLORIDA A&M UNDER 141.5,19:00:00,09:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,CBB,sharp,FLORIDA GULF COAST UNDER 147.5,19:00:00,1215PM,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,CBB,sharp,JACKSON STATE UNDER 147.5,730pm,09:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,CBB,sharp,PORTLAND STATE UNDER 134.5,22:00:00,17:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,CBB,sharp,MCNEESE STATE -9.5,19:00:00,09:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,CBB,sharp,UCLA -2.5,21:00:00,09:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,CBB,sharp,MLB PRESESON,GT,APT,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,CBB,sharp,m,GT,APT,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,CBB,sharp,DETROIT -130,105PM,09:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,NBA,squares,GS -12.5,19:00:00,1215PM,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,NBA,squares,PORTLAND +3,19:00:00,09:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,NHL,squares,WASHINGTON -140,19:00:00,09:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,CBB,squares,MONTANA -9.5,19:00:00,17:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,CBB,squares,HOUSTON -9.5,20:00:00,09:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,CBB,squares,NORTH TEXAS -7.5,21:00:00,09:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,CBB,squares,MCNEESE STATE -12.5,21:00:00,17:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,CBB,squares,SOUTHERN -4.5,22:00:00,09:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,CBB,squares,MLB PRESESON,GT,APT,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,CBB,whale,MCNEESE STATE -10.5 35K,19:00:00,09:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-03,CBB,whale,CAPITALS -143 40K,730PM,17:00:00,1RnBUo4GQkc2X1zv4nnGRybNqMg4U3proZSIL2bVsjbM
2025-03-04,NBA,book_needs,NY KNICKS -5.5,19:00:00,545PM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,NBA,book_needs,CHICAGO +12.5,730PM,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,NBA,book_needs,HOUSTON +4.5,830PM,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,NHL,book_needs,CALGARY +125,19:00:00,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,NHL,book_needs,NASHVILLE +115,19:00:00,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,NHL,book_needs,NEW JERSEY +140,19:00:00,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,CBB,book_needs,SOUTH CAROLINA +1,19:00:00,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,CBB,book_needs,LSU +13.5,19:00:00,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,CBB,book_needs,RUTGERS +10.5,20:00:00,545PM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,CBB,book_needs,UTSA +8.5,21:00:00,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,CBB,book_needs,MISSISSIPPI STATE -7.5,21:00:00,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,CBB,book_needs,MLB PRESESON,GT,APT,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,CBB,book_needs,ATH +125,,,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,CBB,mega_sharps,ATLANTA UNDER 241.5,730PM,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,CBB,mega_sharps,TEXAS A&M +5.5,21:00:00,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,CBB,mega_sharps,NORTH CAROLINA OVER 149.5,19:00:00,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,CBB,mega_sharps,NY KNICKS UNDER 229,730PM,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,NBA,sharp,INDIANA -4,19:00:00,545PM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,NBA,sharp,MILWAUKEE -6,730PM,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,NBA,sharp,BROOKLYN +4.5,830PM,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,NBA,sharp,NY KNICKS UNDER 229,730PM,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,NBA,sharp,LA CLIPPERS OVER 224,22:00:00,545PM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,NBA,sharp,LA LAKERS UNDER 231.5,1030PM,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,NBA,sharp,ATLANTA UNDER 241.5,730PM,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,NBA,sharp,BROOKLYN OVER 224.5,830PM,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,NHL,sharp,COLUMBUS +165,19:00:00,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,NHL,sharp,CAROLINA -170,19:00:00,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,NHL,sharp,SAN JOSE OVER 6.5,19:00:00,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,NHL,sharp,DALLAS -160,20:00:00,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,CBB,sharp,LOYOLA MARYMOUNT -2,19:00:00,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,CBB,sharp,MAINE -2,19:00:00,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,CBB,sharp,TULSA -1.5,20:00:00,545PM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,CBB,sharp,OHIO STATE -5.5,21:00:00,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,CBB,sharp,TEXAS A&M +5.5,21:00:00,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,CBB,sharp,UNLV +3,11:00:00,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,CBB,sharp,NORTH CAROLINA OVER 149.5,19:00:00,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,CBB,sharp,KENT OVER 144.5,19:00:00,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,CBB,sharp,OAKLAND UNDER 146.5,19:00:00,545PM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,CBB,sharp,LOUISIANA RAGIN UNDER 140.5,830PM,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,CBB,sharp,NEBRASKA OVER 143.5,21:00:00,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,CBB,sharp,COLORADO STATE UNDER 144.5,21:00:00,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,CBB,sharp,MLB PRESESON,GT,APT,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,CBB,sharp,m,GT,APT,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,NBA,squares,TORONTO +7.5,19:00:00,545PM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,NBA,squares,GS +4.5,730PM,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,NBA,squares,SAN ANTONIO -4,830PM,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,NHL,squares,BOSTON -133,19:00:00,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,NHL,squares,TAMPA -145,19:00:00,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,NHL,squares,DALLAS -160,19:00:00,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,CBB,squares,GEORGIA -1,19:00:00,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,CBB,squares,MEMPHIS -8.5,19:00:00,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,CBB,squares,CREIGHTON -10.5,20:00:00,545PM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,CBB,squares,TEXAS +7.5,21:00:00,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,CBB,squares,PURDUE,21:00:00,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,CBB,squares,MLB PRESESON,GT,APT,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-04,CBB,whale,RUTGERS OVER 152.5 -110 35K,730PM,1145AM,1UoYhbSPboFBsWAAWZh9FEWE4Pigv9Vv5u7Z_2oRWczY
2025-03-05,NBA,book_needs,MIAMI +10.5,19:00:00,215PM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,NBA,book_needs,DALLAS +11,19:00:00,845AM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,CBB,book_needs,BOSTON COLLEGE +14.5,18:00:00,215PM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,CBB,book_needs,COLORADO +17.5,19:00:00,845AM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,CBB,book_needs,LA SALLE +13.5,19:00:00,845AM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,CBB,book_needs,OKLAHOMA +4.5,830PM,515PM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,CBB,book_needs,MINNESOTA +6.5,1030PM,515PM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,CBB,book_needs,MLB PRESESON,GT,APT,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,CBB,book_needs,MIAMI -135,105PM,845AM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,CBB,book_needs,SF +135,310PM,215PM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,CBB,book_needs,MINNESOTA -135,310PM,215PM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,CBB,mega_sharps,UCF -5.5,19:00:00,845AM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,CBB,mega_sharps,TENN MARTIN UNDER 142.5,19:00:00,845AM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,NBA,sharp,PORTLAND +10,19:00:00,215PM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,NBA,sharp,CLEVELAND -10.5,19:00:00,845AM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,NBA,sharp,MILWAUKEE UNDER 225,20:00:00,215PM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,NBA,sharp,OKC OVER 249.5,930PM,845AM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,NHL,sharp,OTTAWA -220,730PM,215PM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,CBB,sharp,GEORGIA SOUTHERN -4.5,18:00:00,215PM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,CBB,sharp,ST BONNIE -7.5,19:00:00,845AM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,CBB,sharp,UCF -5.5,19:00:00,845AM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,CBB,sharp,OLD DOMINION -2.5,830PM,515PM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,CBB,sharp,USC -6.5,1030PM,515PM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,CBB,sharp,TENN MARTIN UNDER 142.5,19:00:00,845AM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,CBB,sharp,NOTRE DAME UNDER 141.5,21:00:00,215PM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,CBB,sharp,LE MOYNE OVER 143.5,19:00:00,845AM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,CBB,sharp,FLORIDA +3.5,19:00:00,845AM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,CBB,sharp,FLORIDA OVER OVER 177.5,19:00:00,845AM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,CBB,sharp,MLB PRESESON,GT,APT,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,CBB,sharp,m,GT,APT,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,CBB,sharp,MINNESOTA -110,105PM,845AM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,CBB,sharp,COLORADO +130,310PM,215PM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,CBB,sharp,LAA -110,310PM,215PM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,NBA,squares,OKC -9,19:00:00,215PM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,NBA,squares,MILWAUKEE -11,19:00:00,845AM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,NBA,squares,DENVER -5.5,20:00:00,215PM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,NBA,squares,CLEVELAND -12,930PM,845AM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,NBA,squares,MINNESOTA -8,,,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,CBB,squares,CLEMSON -14.5,18:00:00,215PM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,CBB,squares,TEXAS TECH -17.5,19:00:00,845AM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,CBB,squares,GEORGE MASON -13.5,19:00:00,845AM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,CBB,squares,MISSOURI -4.5,830PM,515PM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,CBB,squares,WISCONSIN -6.5,1030PM,515PM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,CBB,squares,MLB PRESESON,GT,APT,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-05,CBB,squares,LA DODGERS -125,105PM,845AM,181PucP2x5bqvzcinYoEz5akCyUq2gHkBJis3LJfGtXk
2025-03-06,NBA,book_needs,NY KNICKS +4,730PM,1245PM,1yMRmojyz33qeRw3TsPJt-nR8_--tcWOWjV1NjJrXp4M
2025-03-06,NBA,book_needs,BROOKOLYN +10.5,22:00:00,1245PM,1yMRmojyz33qeRw3TsPJt-nR8_--tcWOWjV1NjJrXp4M
2025-03-06,NBA,book_needs,ATLANTA +3,730PM,830AM,1yMRmojyz33qeRw3TsPJt-nR8_--tcWOWjV1NjJrXp4M
2025-03-06,NHL,book_needs,PHILADELPHIA +130,19:00:00,830AM,1yMRmojyz33qeRw3TsPJt-nR8_--tcWOWjV1NjJrXp4M
2025-03-06,CBB,book_needs,IOWA +6.5,19:00:00,830AM,1yMRmojyz33qeRw3TsPJt-nR8_--tcWOWjV1NjJrXp4M
2025-03-06,CBB,book_needs,FLORIDA ATL +4.5,19:00:00,17:00:00,1yMRmojyz33qeRw3TsPJt-nR8_--tcWOWjV1NjJrXp4M
2025-03-06,CBB,book_needs,MERRIMACK -1.5,20:00:00,830AM,1yMRmojyz33qeRw3TsPJt-nR8_--tcWOWjV1NjJrXp4M
2025-03-06,CBB,book_needs,RICE +1.5,830PM,17:00:00,1yMRmojyz33qeRw3TsPJt-nR8_--tcWOWjV1NjJrXp4M
2025-03-06,CBB,book_needs,LOUISEANA TECH -5.5,930PM,830AM,1yMRmojyz33qeRw3TsPJt-nR8_--tcWOWjV1NjJrXp4M
2025-03-06,CBB,book_needs,MLB PRESESON,GT,APT,1yMRmojyz33qeRw3TsPJt-nR8_--tcWOWjV1NjJrXp4M
2025-03-06,CBB,book_needs,TB +110,105PM,830AM,1yMRmojyz33qeRw3TsPJt-nR8_--tcWOWjV1NjJrXp4M
2025-03-06,CBB,book_needs,WASHINGTON +120,,,1yMRmojyz33qeRw3TsPJt-nR8_--tcWOWjV1NjJrXp4M
2025-03-06,CBB,book_needs,KC +120,,,1yMRmojyz33qeRw3TsPJt-nR8_--tcWOWjV1NjJrXp4M
